project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status,commits_count,comments_count,labels
trafficserver,6620,comment,614369514,non_debt,-,apache,8.0,Merged,1,2,"Tools, Bug"
hawq,1290,comment,331820126,non_debt,-,apache,0.0,Closed,1,0,
flink,13393,review,495556369,non_debt,-,apache,34.0,Closed,7,29,"review=description?, component=Runtime/StateBackends"
spark,25585,comment,525012166,non_debt,-,apache,0.0,Closed,1,0,PROJECT INFRA
flink,10827,summary,0,non_debt,-,apache,2.0,Merged,1,0,"review=description?, component=TableSQL/Runtime"
iceberg,1874,description,0,non_debt,-,apache,0.0,Merged,4,10,spark
groovy,1266,summary,0,non_debt,-,apache,156.0,Closed,1,0,
openwhisk,5061,description,0,non_debt,-,apache,46.0,Merged,1,30,scheduler
ambari,3151,comment,562590943,non_debt,-,apache,0.0,Merged,1,0,
trafficcontrol,1572,comment,345855649,non_debt,-,apache,6.0,Merged,2,0,Traffic Portal
camel,1898,description,0,non_debt,-,apache,1.0,Closed,1,0,
flink,13348,review,485303631,non_debt,-,apache,1.0,Closed,3,22,"review=description?, component=Documentation, component=API/Python"
ambari,1839,summary,0,non_debt,-,apache,1.0,Closed,4,0,
incubator-pinot,3969,description,0,non_debt,-,apache,0.0,Merged,1,2,
kafka,4672,comment,371973195,non_debt,-,apache,0.0,Merged,1,0,
beam,12232,review,455392148,non_debt,-,apache,22.0,Merged,22,30,"java, extensions, sql"
shardingsphere,6062,review,440642573,non_debt,-,apache,0.0,Merged,5,2,mode: cluster
spark,5030,comment,96768974,non_debt,-,apache,74.0,Closed,9,3,
kafka,8103,review,414240204,non_debt,-,apache,,Not Closed or Merged,10,30,
nifi,1628,description,0,non_debt,-,apache,0.0,Closed,1,0,
beam,3287,comment,306643413,non_debt,-,apache,4.0,Closed,24,0,
flink,10086,review,353592042,non_debt,-,apache,31.0,Closed,11,30,"review=description?, component=API/Python"
druid,4139,comment,404134850,non_debt,-,apache,467.0,Closed,4,0,
hudi,782,comment,515634785,non_debt,-,apache,14.0,Closed,1,0,pr:wip
hadoop,316,description,0,non_debt,-,apache,,Not Closed or Merged,1,0,
camel,2457,review,208259951,non_debt,-,apache,0.0,Merged,1,2,
flink,15085,review,589279908,non_debt,-,apache,9.0,Merged,4,5,"review=description?, component=Connectors/Kinesis, component=TableSQL/Ecosystem"
iceberg,1318,review,468870977,non_debt,-,apache,1.0,Merged,1,6,
skywalking,4093,review,360375251,non_debt,-,apache,0.0,Merged,12,11,test
spark,26337,comment,551156015,non_debt,-,apache,8.0,Closed,13,28,SQL
spark,3141,comment,62226551,non_debt,-,apache,12.0,Closed,1,0,
beam,7737,comment,461523125,non_debt,-,apache,64.0,Closed,3,26,
pulsar,7552,comment,661158943,non_debt,-,apache,25.0,Merged,30,6,component/transaction
nifi,2517,comment,375875600,non_debt,-,apache,42.0,Closed,3,30,
openwhisk,1600,summary,0,non_debt,-,apache,2.0,Closed,8,13,"controller, review"
spark,7569,comment,125282944,non_debt,-,apache,6.0,Closed,1,0,
accumulo,337,review,157819248,non_debt,-,apache,9.0,Merged,19,30,
storm,2236,summary,0,non_debt,-,apache,0.0,Merged,1,0,
spark,13546,comment,224956535,non_debt,-,apache,6.0,Closed,3,0,
flink,7466,review,247049482,non_debt,-,apache,2.0,Closed,4,11,component=Documentation
kafka,586,description,0,non_debt,-,apache,0.0,Closed,2,0,
spark,1751,comment,51282152,non_debt,-,apache,2.0,Closed,6,2,
spark,10106,comment,168844006,non_debt,-,apache,33.0,Closed,4,0,
systemds,553,comment,313253989,non_debt,-,apache,21.0,Closed,2,30,
beam,1981,review,100672648,non_debt,-,apache,2.0,Closed,2,4,
airflow,9149,summary,0,non_debt,-,apache,39.0,Merged,1,25,
pulsar,2464,comment,417559636,non_debt,-,apache,3.0,Merged,1,0,bug
beam,539,comment,228871382,documentation_debt,outdated_documentation,apache,25.0,Closed,2,2,
skywalking,701,comment,353835231,non_debt,-,apache,1.0,Merged,2,0,bug
spark,2677,summary,0,non_debt,-,apache,21.0,Closed,1,0,
shardingsphere,2541,description,0,non_debt,-,apache,0.0,Merged,1,0,
hbase,1368,comment,605358334,non_debt,-,apache,8.0,Merged,1,0,
spark,15090,review,79015135,non_debt,-,apache,19.0,Closed,22,30,
spark,32030,review,609934635,non_debt,-,apache,7.0,Closed,30,17,"SQL, ML, STRUCTURED STREAMING, PYTHON, AVRO"
spark,7841,comment,155985411,non_debt,-,apache,103.0,Closed,15,23,
beam,72,comment,200614533,non_debt,-,apache,0.0,Merged,9,0,
geode-native,49,review,105226885,non_debt,-,apache,4.0,Closed,1,6,
carbondata,2890,comment,437867858,non_debt,-,apache,43.0,Closed,3,2,
incubator-weex,42,description,0,non_debt,-,apache,0.0,Merged,1,0,
samza,1251,review,366655309,non_debt,-,apache,0.0,Merged,3,15,
beam,1986,comment,279238091,non_debt,-,apache,0.0,Closed,2,2,
incubator-mxnet,12724,description,0,non_debt,-,apache,13.0,Merged,9,3,"MKLDNN, pr-awaiting-review"
tvm,2493,review,253587562,non_debt,-,apache,17.0,Merged,3,30,status: accepted
nifi-minifi-cpp,1040,review,605509404,code_debt,dead_code,apache,49.0,Closed,5,30,
spark,24029,description,0,non_debt,-,apache,14.0,Closed,12,28,
flink,592,comment,92341849,documentation_debt,outdated_documentation,apache,156.0,Closed,1,0,component=<none>
airflow,3876,review,216786431,non_debt,-,apache,10.0,Merged,1,24,
ignite,4705,description,0,non_debt,-,apache,345.0,Closed,4,0,
superset,10643,comment,676600127,non_debt,-,apache,0.0,Merged,1,0,"size/XS, !deprecated-label:org:preset"
spark,2685,comment,61052515,design_debt,non-optimal_design,apache,24.0,Closed,22,18,
beam,13654,description,0,non_debt,-,apache,15.0,Merged,3,2,"build, runners, core"
cxf,561,comment,498837564,code_debt,duplicated_code,apache,4.0,Closed,14,0,
spark,16715,comment,277767226,non_debt,-,apache,20.0,Closed,27,30,
trafficserver,6388,description,0,non_debt,-,apache,15.0,Merged,1,0,"Cleanup, AuTest"
spark,19374,review,144682434,non_debt,-,apache,35.0,Closed,1,16,
spark,23823,comment,475437609,non_debt,-,apache,33.0,Closed,1,0,
hive,2111,review,607667423,documentation_debt,outdated_documentation,apache,25.0,Merged,3,30,tests passed
tvm,726,summary,0,non_debt,-,apache,0.0,Closed,1,0,
flink,14084,comment,781454473,non_debt,-,apache,,Not Closed or Merged,3,9,"review=description?, component=TableSQL/API"
skywalking,5293,comment,673764279,documentation_debt,low_quality_documentation,apache,3.0,Merged,30,28,"agent, enhancement"
lucene-solr,1397,comment,612055874,non_debt,-,apache,8.0,Merged,20,30,
druid,6230,description,0,build_debt,over-declared_dependencies,apache,0.0,Merged,1,0,Backport
gobblin,541,review,50347098,non_debt,-,apache,68.0,Merged,14,30,
attic-stratos,192,review,23697450,code_debt,low_quality_code,apache,3.0,Closed,1,9,
superset,10255,summary,0,non_debt,-,apache,0.0,Merged,2,0,"size/L, !deprecated-label:org:preset, v0.37"
spark,15148,comment,259376702,design_debt,non-optimal_design,apache,39.0,Closed,30,30,
kafka,4049,comment,337747023,non_debt,-,apache,91.0,Closed,4,14,
phoenix,52,review,26907122,non_debt,-,apache,3055.0,Closed,5,1,
spark,15806,review,86991593,non_debt,-,apache,2.0,Closed,1,10,
spark,26303,comment,548469185,non_debt,-,apache,2.0,Closed,5,6,SQL
spark,19140,description,0,non_debt,-,apache,1.0,Closed,7,4,
arrow,8343,comment,704824694,non_debt,-,apache,1.0,Closed,4,4,
zookeeper,224,comment,353191810,non_debt,-,apache,255.0,Closed,2,0,
trafficserver,2772,description,0,non_debt,-,apache,0.0,Closed,1,0,
samza,843,review,243703884,non_debt,-,apache,37.0,Closed,28,30,
geode,3228,summary,0,non_debt,-,apache,2.0,Closed,7,0,
madlib,142,comment,310788886,non_debt,-,apache,6.0,Closed,3,8,
geode,2907,summary,0,non_debt,-,apache,1.0,Merged,3,12,
beam,11162,review,395216164,non_debt,-,apache,1.0,Merged,1,6,"python, go, model, runners, dataflow, core"
nifi,4767,review,561227339,code_debt,low_quality_code,apache,13.0,Closed,8,30,
beam,4266,summary,0,non_debt,-,apache,38.0,Merged,1,0,
pulsar,43,review,82681951,non_debt,-,apache,13.0,Merged,1,30,enhancement
bookkeeper,1907,comment,456220683,non_debt,-,apache,0.0,Merged,4,0,"type/task, area/release, release/4.9.0, release/4.10.0"
flink,8322,review,292929426,non_debt,-,apache,49.0,Merged,7,30,"review=description?, component=Runtime/Checkpointing"
flink,966,comment,126706999,test_debt,flaky_test,apache,13.0,Closed,1,19,component=Runtime/Task
trafficserver,3840,comment,397724591,non_debt,-,apache,10.0,Merged,1,0,Core
skywalking,4987,review,450269014,non_debt,-,apache,7.0,Merged,27,30,"backend, enhancement"
kafka,2501,comment,277423574,non_debt,-,apache,3.0,Closed,1,8,
camel-quarkus,225,description,0,non_debt,-,apache,0.0,Merged,7,5,
arrow,7030,review,416409859,non_debt,-,apache,291.0,Closed,3,30,"Component: Java, Component: C++"
carbondata,2555,comment,408309734,non_debt,-,apache,3.0,Closed,1,0,
spark,14537,comment,265352177,non_debt,-,apache,120.0,Closed,20,30,
spark,15231,description,0,non_debt,-,apache,10.0,Closed,13,14,
tvm,5151,summary,0,non_debt,-,apache,0.0,Merged,3,0,
ignite,6392,summary,0,design_debt,non-optimal_design,apache,0.0,Merged,1,0,
avro,158,comment,426640874,non_debt,-,apache,735.0,Merged,1,0,
brooklyn-server,915,description,0,non_debt,-,apache,9.0,Merged,2,2,
zeppelin,3186,description,0,non_debt,-,apache,0.0,Closed,1,0,
spark,15146,summary,0,non_debt,-,apache,2.0,Closed,3,5,
incubator-mxnet,19772,comment,786476224,non_debt,-,apache,36.0,Merged,29,6,pr-awaiting-merge
hbase,2077,review,458520038,non_debt,-,apache,65.0,Merged,2,6,
tvm,953,review,171908616,non_debt,-,apache,0.0,Merged,10,6,
carbondata,2030,comment,370892543,non_debt,-,apache,3.0,Closed,30,0,
spark,15851,comment,260038511,non_debt,-,apache,2.0,Closed,5,13,
flink,507,summary,0,non_debt,-,apache,0.0,Closed,11,0,
spark,22056,description,0,non_debt,-,apache,0.0,Closed,1,0,
hbase,1482,review,416140357,documentation_debt,low_quality_documentation,apache,,Not Closed or Merged,1,14,
airflow,5420,summary,0,non_debt,-,apache,14.0,Closed,1,1,
trafficserver,2525,comment,329823741,non_debt,-,apache,0.0,Closed,3,0,
flink,1588,comment,180753150,non_debt,-,apache,18.0,Closed,2,4,component=Deployment/YARN
spark,326,comment,39626508,non_debt,-,apache,0.0,Closed,1,0,
rocketmq,1393,description,0,non_debt,-,apache,641.0,Merged,1,0,"type/enhancement, module/acl"
iceberg,1145,review,465458831,non_debt,-,apache,38.0,Merged,5,30,
spark,21405,review,191372561,non_debt,-,apache,43.0,Closed,26,18,
iceberg,416,review,317822579,non_debt,-,apache,1.0,Merged,8,24,
spark,24807,comment,500879466,design_debt,non-optimal_design,apache,206.0,Closed,9,26,"SPARK CORE, Stale"
spark,24041,comment,471500788,non_debt,-,apache,2.0,Closed,3,5,
trafficcontrol,3380,review,264532031,non_debt,-,apache,6.0,Merged,8,30,"new feature, Traffic Router"
skywalking,1256,comment,391530381,non_debt,-,apache,1.0,Merged,2,0,bug
incubator-brooklyn,606,comment,94850687,non_debt,-,apache,3.0,Merged,2,8,
kafka,3219,summary,0,non_debt,-,apache,2.0,Closed,1,1,
spark,15397,comment,252392495,non_debt,-,apache,5.0,Closed,3,2,
iceberg,2379,review,609298267,non_debt,-,apache,109.0,Closed,5,30,"API, spark, core, INFRA"
beam,4071,description,0,non_debt,-,apache,29.0,Merged,1,0,
kafka,6596,review,276504405,non_debt,-,apache,42.0,Merged,2,5,
spark,29982,comment,709978338,non_debt,-,apache,87.0,Closed,30,30,SQL
iceberg,1748,review,521566746,non_debt,-,apache,9.0,Merged,4,16,docs
spark,288,review,11231217,non_debt,-,apache,5.0,Closed,11,16,
spark,19208,review,149225714,non_debt,-,apache,63.0,Closed,11,30,
parquet-mr,808,comment,672774756,design_debt,non-optimal_design,apache,107.0,Merged,9,30,
tvm,7404,comment,776327280,non_debt,-,apache,6.0,Merged,15,3,status: accepted
couchdb,2426,description,0,code_debt,low_quality_code,apache,1.0,Merged,1,2,
beam,11554,comment,628786151,non_debt,-,apache,16.0,Merged,6,30,"java, build, website, infra, examples, docker, extensions, runners, sql, flink"
beam,4910,review,175947778,code_debt,low_quality_code,apache,1.0,Merged,1,8,
lucene-solr,2245,review,564552680,non_debt,-,apache,0.0,Merged,3,7,
spark,23982,review,263647807,code_debt,low_quality_code,apache,5.0,Closed,7,4,
superset,5800,comment,454525415,non_debt,-,apache,133.0,Merged,4,0,Apache Software Foundation
spark,22288,comment,425489570,non_debt,-,apache,67.0,Closed,21,30,
spark,19432,summary,0,non_debt,-,apache,0.0,Closed,1,0,
beam,6554,comment,426507664,non_debt,-,apache,0.0,Merged,1,0,
hadoop,1263,comment,523038215,non_debt,-,apache,12.0,Closed,2,26,ozone
beam,6093,comment,409713790,non_debt,-,apache,9.0,Merged,2,3,
spark,6003,comment,100132904,non_debt,-,apache,4.0,Closed,5,7,
spark,22820,comment,432872093,non_debt,-,apache,1.0,Closed,6,10,
beam,8026,summary,0,non_debt,-,apache,0.0,Merged,1,6,
carbondata,1476,comment,343572149,non_debt,-,apache,4.0,Closed,1,10,
lucene-solr,2229,review,562524364,code_debt,low_quality_code,apache,0.0,Merged,1,8,
spark,14339,description,0,non_debt,-,apache,0.0,Closed,3,4,
ignite,8207,review,485543038,non_debt,-,apache,8.0,Merged,27,30,
calcite,1714,comment,570713589,non_debt,-,apache,5.0,Merged,1,6,LGTM-will-merge-soon
beam,1889,comment,276743422,non_debt,-,apache,1.0,Closed,1,0,
activemq-artemis,2106,comment,391761041,non_debt,-,apache,0.0,Closed,1,0,
arrow,2808,summary,0,non_debt,-,apache,0.0,Closed,1,0,
spark,6759,review,32197414,non_debt,-,apache,11.0,Closed,16,30,
druid,6349,review,224141572,non_debt,-,apache,138.0,Merged,12,30,"Area - Operations, Area - Segment Balancing/Coordination"
flink,12412,review,433847667,non_debt,-,apache,4.0,Closed,6,10,"review=description?, component=API/DataStream, component=API/Core"
airflow,2869,review,156870749,non_debt,-,apache,10.0,Closed,2,2,
flink,9748,review,328404835,documentation_debt,low_quality_documentation,apache,2.0,Closed,4,30,"review=description?, component=API/Python"
nifi-minifi-cpp,62,review,104827822,non_debt,-,apache,7.0,Closed,3,30,
zeppelin,208,review,58003498,non_debt,-,apache,236.0,Closed,2,30,
nifi,200,comment,180874341,non_debt,-,apache,1.0,Closed,1,27,
spark,23291,review,247307662,non_debt,-,apache,34.0,Closed,8,30,
camel,2151,comment,352353675,non_debt,-,apache,2.0,Closed,1,0,
superset,8867,review,360617020,documentation_debt,low_quality_documentation,apache,75.0,Merged,13,30,"need:more-info, size/L"
lucene-solr,1847,summary,0,non_debt,-,apache,5.0,Merged,5,6,
tvm,4144,summary,0,documentation_debt,low_quality_documentation,apache,0.0,Merged,1,0,
reef,261,review,34074950,non_debt,-,apache,7.0,Closed,3,30,
beam,2536,comment,294071905,non_debt,-,apache,3.0,Closed,1,0,
bigtop,81,summary,0,non_debt,-,apache,0.0,Closed,2,0,
spark,23677,review,298342839,non_debt,-,apache,182.0,Closed,17,30,SCHEDULER
arrow,8177,review,488076230,non_debt,-,apache,8.0,Closed,23,30,
kafka,4880,review,182225768,non_debt,-,apache,1.0,Merged,3,29,streams
kafka,3131,comment,312119156,non_debt,-,apache,243.0,Closed,30,0,
hadoop,1881,review,388858948,code_debt,low_quality_code,apache,17.0,Merged,9,30,
flink,12758,comment,649547883,non_debt,-,apache,4.0,Closed,2,6,"review=description?, component=Documentation, component=chinese-translation, component=TableSQL/Ecosystem"
cloudstack,2721,review,201307689,non_debt,-,apache,17.0,Merged,6,8,
beam,329,description,0,non_debt,-,apache,0.0,Merged,1,0,
flink,5367,review,165039357,code_debt,complex_code,apache,10.0,Closed,2,13,component=TableSQL/API
netbeans,449,description,0,non_debt,-,apache,104.0,Closed,1,2,
hudi,1149,comment,669295110,non_debt,-,apache,216.0,Merged,12,30,
flink,8449,comment,492630818,non_debt,-,apache,8.0,Closed,13,30,"review=description?, component=TableSQL/API"
trafodion,309,comment,180436567,non_debt,-,apache,0.0,Merged,1,0,
kafka,4855,comment,383759105,non_debt,-,apache,44.0,Merged,30,30,
druid,10070,review,445155089,code_debt,low_quality_code,apache,0.0,Merged,6,2,"Bug, Release Notes, Area - Segment Balancing/Coordination"
cloudstack,3600,comment,580152807,non_debt,-,apache,617.0,Merged,3,11,"type:enhancement, component:management-server, status:ready-for-merge, age:1year_plus"
beam,7174,review,238478822,non_debt,-,apache,12.0,Merged,1,4,
trafodion,294,comment,178076645,documentation_debt,low_quality_documentation,apache,4.0,Merged,2,4,
ozone,2000,review,600354804,non_debt,-,apache,23.0,Merged,18,30,
calcite,552,review,275722923,non_debt,-,apache,736.0,Closed,3,7,LGTM-will-merge-soon
spark,10734,review,49557801,non_debt,-,apache,0.0,Closed,6,9,
trafficserver,833,comment,237111945,non_debt,-,apache,44.0,Merged,0,0,
arrow,4613,review,296764162,non_debt,-,apache,5.0,Closed,13,2,
spark,23272,description,0,non_debt,-,apache,1.0,Closed,5,20,
trafficcontrol,1480,comment,366315191,non_debt,-,apache,128.0,Merged,5,0,"new feature, Traffic Router"
incubator-mxnet,5336,description,0,non_debt,-,apache,1.0,Merged,1,0,
druid,5278,review,164339035,non_debt,-,apache,29.0,Merged,19,30,"Area - Batch Ingestion, Area - Querying, Design Review, Area - Segment Format and Ser/De, Development Blocker"
spark,6157,comment,102176652,non_debt,-,apache,0.0,Closed,1,0,
tvm,1403,review,201886571,code_debt,low_quality_code,apache,4.0,Merged,30,30,status: accepted
kafka,7799,review,364476808,code_debt,low_quality_code,apache,32.0,Merged,5,4,
netbeans-website,473,review,430013474,code_debt,slow_algorithm,apache,17.0,Merged,1,3,
geode-native,634,review,471802267,non_debt,-,apache,2.0,Merged,4,30,
flink,854,comment,114331577,non_debt,-,apache,22.0,Closed,5,5,component=Runtime/Task
kafka,2314,comment,270717795,non_debt,-,apache,1.0,Closed,1,6,
incubator-mxnet,9810,review,170436506,non_debt,-,apache,8.0,Merged,8,23,
spark,16810,comment,278314048,non_debt,-,apache,3.0,Closed,4,10,
kafka,3188,review,137854355,non_debt,-,apache,111.0,Closed,15,30,
apisix,3894,review,600109033,non_debt,-,apache,203.0,Merged,30,30,
netbeans,968,comment,430955215,documentation_debt,low_quality_documentation,apache,104.0,Closed,1,0,
kafka,3269,comment,307775797,non_debt,-,apache,42.0,Closed,1,0,connect
hawq,90,review,44373709,non_debt,-,apache,0.0,Closed,2,6,
tvm,5044,summary,0,non_debt,-,apache,0.0,Merged,1,0,
druid,1862,summary,0,non_debt,-,apache,1.0,Merged,2,15,
spark,19468,review,148569836,non_debt,-,apache,49.0,Closed,29,30,
hudi,1114,review,360699643,non_debt,-,apache,18.0,Merged,9,5,
skywalking,5685,comment,711190648,documentation_debt,outdated_documentation,apache,13.0,Merged,30,30,"agent, feature"
airflow,1270,description,0,code_debt,low_quality_code,apache,0.0,Merged,1,0,
kafka,4805,review,183132149,non_debt,-,apache,31.0,Merged,1,17,streams
kafka,2525,summary,0,non_debt,-,apache,7.0,Closed,1,0,
incubator-weex,1794,description,0,non_debt,-,apache,0.0,Closed,0,0,
incubator-pinot,2304,review,160811762,non_debt,-,apache,0.0,Merged,3,5,
