project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
superset,9378,summary,0,non_debt,-,apache,10.0,Merged
spark,19995,comment,352105632,non_debt,-,apache,2.0,Closed
skywalking,6220,review,559188687,non_debt,-,apache,2.0,Merged
activemq-artemis,1000,summary,0,non_debt,-,apache,0.0,Merged
storm,3264,summary,0,non_debt,-,apache,1.0,Merged
spark,446,comment,43287373,non_debt,-,apache,27.0,Closed
spark,5867,comment,99559042,non_debt,-,apache,4.0,Closed
trafficserver,6486,review,388565991,non_debt,-,apache,0.0,Merged
spark,17293,comment,311412286,non_debt,-,apache,113.0,Closed
arrow,6103,summary,0,code_debt,low_quality_code,apache,0.0,Closed
groovy,480,comment,275655612,test_debt,lack_of_tests,apache,1.0,Merged
zookeeper,161,comment,278843293,non_debt,-,apache,8.0,Closed
beam,14404,comment,813101273,non_debt,-,apache,3.0,Merged
spark,19870,summary,0,non_debt,-,apache,1.0,Closed
airflow,8002,comment,605732413,non_debt,-,apache,103.0,Closed
spark,3663,comment,66551116,non_debt,-,apache,6.0,Closed
nifi,2778,review,194239526,non_debt,-,apache,1.0,Closed
spark,23445,review,247331027,non_debt,-,apache,20.0,Closed
hadoop,720,comment,481838904,non_debt,-,apache,0.0,Merged
accumulo,256,review,116251656,non_debt,-,apache,14.0,Closed
spark,19893,comment,350759207,non_debt,-,apache,42.0,Closed
bookkeeper,3,comment,171381380,non_debt,-,apache,0.0,Closed
spark,1819,comment,52405112,non_debt,-,apache,11.0,Closed
incubator-pinot,6239,review,518275105,non_debt,-,apache,5.0,Merged
beam,13905,comment,774255477,non_debt,-,apache,0.0,Merged
zookeeper,419,review,151766248,non_debt,-,apache,,Not Closed or Merged
beam,7391,comment,451005714,non_debt,-,apache,5.0,Merged
flink,6129,review,193707442,non_debt,-,apache,36.0,Closed
incubator-heron,320,summary,0,non_debt,-,apache,0.0,Merged
helix,1390,comment,698625813,non_debt,-,apache,2.0,Merged
pulsar,3019,review,243864237,code_debt,low_quality_code,apache,50.0,Merged
tvm,654,summary,0,non_debt,-,apache,0.0,Closed
nifi,2260,review,149995922,non_debt,-,apache,12.0,Closed
spark,16865,comment,278796046,non_debt,-,apache,10.0,Closed
tvm,6699,review,506719578,non_debt,-,apache,2.0,Merged
shardingsphere,6462,summary,0,non_debt,-,apache,0.0,Merged
trafficcontrol,3979,summary,0,non_debt,-,apache,0.0,Merged
flink,9980,comment,545849540,non_debt,-,apache,2.0,Closed
geode-native,152,review,151284670,non_debt,-,apache,1.0,Merged
ignite,8104,review,463530051,non_debt,-,apache,37.0,Merged
netbeans,130,comment,338476937,non_debt,-,apache,14.0,Merged
trafficserver,1594,review,106927789,non_debt,-,apache,10.0,Merged
spark,29026,comment,655306439,non_debt,-,apache,1.0,Closed
storm,2865,summary,0,non_debt,-,apache,2.0,Merged
beam,5384,review,189163677,documentation_debt,low_quality_documentation,apache,4.0,Merged
calcite,2214,summary,0,non_debt,-,apache,18.0,Closed
flink,11554,comment,605457410,non_debt,-,apache,38.0,Closed
pulsar,9083,comment,752413384,non_debt,-,apache,9.0,Merged
spark,17468,comment,290152298,non_debt,-,apache,3.0,Closed
fineract,1564,summary,0,non_debt,-,apache,2.0,Merged
spark,10411,summary,0,non_debt,-,apache,57.0,Closed
hudi,2500,comment,798849454,non_debt,-,apache,45.0,Merged
camel,2206,review,165614505,non_debt,-,apache,17.0,Closed
parquet-mr,466,summary,0,non_debt,-,apache,0.0,Merged
zeppelin,2706,comment,353205540,test_debt,flaky_test,apache,25.0,Closed
netbeans,276,summary,0,non_debt,-,apache,4.0,Merged
geode,230,summary,0,non_debt,-,apache,2.0,Closed
flink,12143,comment,628995582,non_debt,-,apache,1.0,Closed
hadoop,1357,review,318728169,non_debt,-,apache,3.0,Closed
incubator-doris,1610,review,315559959,non_debt,-,apache,17.0,Merged
druid,3939,review,102355893,code_debt,low_quality_code,apache,7.0,Merged
spark,11179,review,52870230,non_debt,-,apache,10.0,Closed
spark,3009,comment,63914127,non_debt,-,apache,25.0,Closed
spark,12627,comment,218659906,non_debt,-,apache,24.0,Closed
pulsar,322,comment,294382800,non_debt,-,apache,445.0,Closed
dubbo,1705,summary,0,non_debt,-,apache,0.0,Merged
reef,955,comment,212143854,non_debt,-,apache,4.0,Closed
airflow,3969,comment,425430405,non_debt,-,apache,0.0,Merged
fineract,1584,review,563163346,non_debt,-,apache,3.0,Merged
shardingsphere,4566,summary,0,non_debt,-,apache,0.0,Merged
trafficserver,1482,comment,281828523,non_debt,-,apache,1.0,Merged
trafodion,115,summary,0,code_debt,dead_code,apache,2.0,Merged
arrow,5506,comment,535392580,non_debt,-,apache,0.0,Closed
daffodil,334,review,395809427,non_debt,-,apache,0.0,Merged
pulsar,6903,comment,632959266,non_debt,-,apache,27.0,Merged
ozone,1007,comment,637932167,non_debt,-,apache,0.0,Merged
spark,19525,review,149534129,non_debt,-,apache,55.0,Closed
kafka,2429,comment,275224539,non_debt,-,apache,7.0,Closed
camel,4687,summary,0,non_debt,-,apache,0.0,Merged
pulsar,318,comment,290524380,non_debt,-,apache,3.0,Merged
incubator-pinot,2890,review,195580463,non_debt,-,apache,0.0,Merged
beam,13927,comment,775452670,non_debt,-,apache,368.0,Closed
pulsar,1788,summary,0,non_debt,-,apache,1.0,Merged
spark,20068,review,158616591,non_debt,-,apache,141.0,Closed
trafodion,644,review,73953757,design_debt,non-optimal_design,apache,6.0,Merged
flink,5108,review,154299536,non_debt,-,apache,3.0,Closed
openwhisk,4077,comment,433268766,non_debt,-,apache,7.0,Closed
madlib,439,comment,530095343,non_debt,-,apache,5.0,Merged
kafka,8491,review,408885908,non_debt,-,apache,0.0,Closed
spark,26108,review,334704586,design_debt,non-optimal_design,apache,28.0,Closed
tvm,3156,comment,491091992,non_debt,-,apache,61.0,Merged
incubator-mxnet,8015,review,141497578,design_debt,non-optimal_design,apache,7.0,Merged
druid,8983,comment,633212891,non_debt,-,apache,269.0,Closed
nutch,534,comment,642132183,non_debt,-,apache,,Not Closed or Merged
spark,17079,summary,0,non_debt,-,apache,1.0,Closed
arrow,1635,review,171726050,non_debt,-,apache,19.0,Closed
trafficserver,7449,comment,767353602,non_debt,-,apache,209.0,Closed
arrow,9799,comment,806259818,non_debt,-,apache,96.0,Closed
tajo,113,comment,53052194,non_debt,-,apache,12.0,Closed
spark,21748,comment,406706176,non_debt,-,apache,14.0,Closed
kafka,2937,summary,0,code_debt,low_quality_code,apache,14.0,Closed
spark,8038,review,36684718,non_debt,-,apache,4.0,Closed
calcite,1981,comment,638588987,non_debt,-,apache,61.0,Merged
tvm,7260,review,556711333,non_debt,-,apache,6.0,Merged
incubator-heron,3032,comment,437498318,test_debt,low_coverage,apache,50.0,Merged
beam,1212,review,85438597,non_debt,-,apache,13.0,Closed
beam,2383,comment,291235194,non_debt,-,apache,5.0,Closed
pulsar,2981,comment,438904081,non_debt,-,apache,20.0,Merged
airflow,6348,review,336572034,non_debt,-,apache,9.0,Merged
spark,30325,comment,725252148,non_debt,-,apache,6.0,Closed
storm,128,comment,45091287,code_debt,low_quality_code,apache,70.0,Merged
zeppelin,3497,comment,548180234,test_debt,lack_of_tests,apache,24.0,Closed
flink,8607,review,290189678,non_debt,-,apache,34.0,Merged
carbondata,432,summary,0,build_debt,under-declared_dependencies,apache,34.0,Closed
calcite,1013,comment,466271735,non_debt,-,apache,28.0,Closed
spark,21476,review,192476723,code_debt,low_quality_code,apache,26.0,Closed
lucene-solr,49,comment,231126560,non_debt,-,apache,23.0,Closed
superset,12626,summary,0,code_debt,low_quality_code,apache,5.0,Merged
storm,1608,review,74004298,non_debt,-,apache,18.0,Closed
airflow,2642,comment,332794100,non_debt,-,apache,1.0,Closed
tvm,2082,comment,437256876,non_debt,-,apache,0.0,Merged
incubator-mxnet,12494,comment,419833188,non_debt,-,apache,0.0,Closed
zeppelin,1613,comment,262817245,non_debt,-,apache,7.0,Closed
incubator-doris,3694,comment,634495845,non_debt,-,apache,8.0,Merged
airflow,2319,summary,0,non_debt,-,apache,568.0,Closed
spark,3246,review,22343430,design_debt,non-optimal_design,apache,85.0,Closed
spark,1276,summary,0,non_debt,-,apache,67.0,Closed
flink,10999,review,374455972,non_debt,-,apache,7.0,Merged
spark,21301,comment,388513984,non_debt,-,apache,2.0,Closed
beam,11020,review,387292177,non_debt,-,apache,6.0,Merged
storm,2597,comment,376861395,non_debt,-,apache,11.0,Merged
zeppelin,1484,comment,251847119,non_debt,-,apache,1.0,Closed
kafka,8846,review,474843042,non_debt,-,apache,,Not Closed or Merged
druid,10464,comment,721179142,non_debt,-,apache,31.0,Merged
jena,151,comment,252431461,design_debt,non-optimal_design,apache,99.0,Merged
pulsar,602,summary,0,non_debt,-,apache,0.0,Merged
flink,6159,review,195443441,code_debt,low_quality_code,apache,2.0,Closed
trafficcontrol,4671,review,418741562,non_debt,-,apache,56.0,Merged
storm,1714,review,80442067,non_debt,-,apache,16.0,Merged
spark,2802,comment,61728290,non_debt,-,apache,64.0,Closed
arrow,7737,review,453912928,non_debt,-,apache,0.0,Closed
incubator-pinot,6395,comment,752282798,non_debt,-,apache,6.0,Merged
druid,5299,review,168384306,non_debt,-,apache,39.0,Merged
kafka,6935,review,293618884,non_debt,-,apache,103.0,Closed
trafficserver,2300,comment,318132384,code_debt,low_quality_code,apache,3.0,Closed
flink,6906,review,228072160,non_debt,-,apache,99.0,Closed
apisix,2036,review,487762501,documentation_debt,low_quality_documentation,apache,36.0,Merged
airflow,1966,summary,0,non_debt,-,apache,59.0,Closed
trafficserver,2172,review,123165279,non_debt,-,apache,5.0,Merged
kafka,3325,review,128649545,code_debt,low_quality_code,apache,44.0,Closed
kafka,5049,comment,391065272,non_debt,-,apache,1.0,Closed
airflow,4826,comment,468996164,non_debt,-,apache,0.0,Merged
incubator-mxnet,11213,review,194908752,non_debt,-,apache,16.0,Merged
spark,1505,comment,49694965,non_debt,-,apache,1.0,Closed
flink,11862,review,415500318,non_debt,-,apache,15.0,Closed
spark,8093,review,36782853,code_debt,low_quality_code,apache,84.0,Closed
carbondata,2836,comment,431731434,code_debt,low_quality_code,apache,12.0,Closed
superset,10728,review,479692093,code_debt,low_quality_code,apache,2.0,Merged
spark,20894,comment,375960919,non_debt,-,apache,72.0,Closed
flink,10173,comment,553341813,non_debt,-,apache,1.0,Closed
dubbo,4202,comment,497193608,non_debt,-,apache,0.0,Closed
spark,663,comment,42368011,non_debt,-,apache,127.0,Closed
trafficserver,4302,review,222111613,non_debt,-,apache,28.0,Merged
groovy,23,review,32766889,non_debt,-,apache,41.0,Closed
drill,1892,review,363140288,code_debt,low_quality_code,apache,160.0,Merged
couchdb,597,review,125812352,non_debt,-,apache,134.0,Closed
spark,15717,comment,262736803,non_debt,-,apache,44.0,Closed
trafodion,203,comment,161557545,non_debt,-,apache,89.0,Merged
spark,5031,comment,91972864,non_debt,-,apache,29.0,Closed
kafka,8615,comment,624857586,non_debt,-,apache,21.0,Closed
beam,6676,review,233138480,documentation_debt,outdated_documentation,apache,33.0,Merged
carbondata,3116,comment,458964957,non_debt,-,apache,,Not Closed or Merged
tvm,6481,summary,0,non_debt,-,apache,0.0,Closed
spark,4363,review,24212525,code_debt,low_quality_code,apache,22.0,Closed
spark,18555,comment,317694973,non_debt,-,apache,382.0,Closed
incubator-pinot,3356,review,226710943,non_debt,-,apache,5.0,Merged
spark,23181,review,237952522,code_debt,low_quality_code,apache,1.0,Closed
flink,7759,review,258458285,code_debt,low_quality_code,apache,2.0,Closed
pulsar,4148,summary,0,non_debt,-,apache,4.0,Merged
spark,17001,review,105565378,non_debt,-,apache,86.0,Closed
carbondata,1828,comment,359700190,non_debt,-,apache,12.0,Closed
spark,23883,review,261809314,non_debt,-,apache,5.0,Closed
incubator-doris,3336,summary,0,non_debt,-,apache,2.0,Merged
spark,12241,comment,207105529,requirement_debt,requirement_partially_implemented,apache,1.0,Closed
incubator-brooklyn,315,comment,62530359,non_debt,-,apache,0.0,Merged
druid,1535,summary,0,test_debt,low_coverage,apache,0.0,Merged
storm,1016,review,49783732,non_debt,-,apache,4.0,Merged
spark,1434,review,15685887,non_debt,-,apache,17.0,Closed
qpid-dispatch,995,summary,0,non_debt,-,apache,2.0,Closed
spark,13565,review,66319324,code_debt,low_quality_code,apache,13.0,Closed
ambari,1002,summary,0,non_debt,-,apache,2.0,Merged
spark,976,comment,45188866,non_debt,-,apache,0.0,Closed
hawq,1357,comment,388497218,non_debt,-,apache,18.0,Closed
samza,117,review,111880574,non_debt,-,apache,6.0,Closed
incubator-doris,3587,review,425210765,code_debt,low_quality_code,apache,3.0,Merged
carbondata,2254,comment,386807053,non_debt,-,apache,5.0,Closed
spark,9118,comment,148409085,non_debt,-,apache,5.0,Closed
spark,6015,comment,100359571,non_debt,-,apache,0.0,Closed
spark,26477,comment,569146827,non_debt,-,apache,46.0,Closed
spark,29089,comment,658349453,non_debt,-,apache,6.0,Closed
beam,12490,review,469488264,non_debt,-,apache,14.0,Closed
flink,8889,summary,0,non_debt,-,apache,9.0,Closed
incubator-weex,1368,summary,0,non_debt,-,apache,16.0,Closed
incubator-mxnet,12740,summary,0,non_debt,-,apache,5.0,Merged
spark,21498,comment,405398355,non_debt,-,apache,41.0,Closed
ambari,2868,summary,0,non_debt,-,apache,0.0,Merged
tajo,781,comment,142859287,non_debt,-,apache,0.0,Closed
carbondata,1920,comment,373254604,non_debt,-,apache,76.0,Closed
airflow,12459,comment,729924740,non_debt,-,apache,0.0,Merged
spark,11108,review,56434392,non_debt,-,apache,43.0,Closed
beam,1412,comment,272051002,non_debt,-,apache,83.0,Closed
spark,20194,review,161000312,code_debt,low_quality_code,apache,5.0,Closed
spark,1218,review,15828037,code_debt,dead_code,apache,69.0,Closed
flink,4364,review,128512830,code_debt,complex_code,apache,5.0,Closed
spark,14553,comment,250657559,non_debt,-,apache,78.0,Closed
beam,13723,comment,762779925,non_debt,-,apache,21.0,Merged
spark,29712,comment,691362271,non_debt,-,apache,3.0,Closed
druid,3956,comment,281423634,requirement_debt,non-functional_requirements_not_fully_satisfied,apache,1005.0,Closed
trafficserver,6379,review,373984797,code_debt,low_quality_code,apache,54.0,Closed
arrow,4476,review,291815907,non_debt,-,apache,14.0,Closed
spark,7626,review,35370290,design_debt,non-optimal_design,apache,0.0,Closed
beam,2417,comment,294992173,non_debt,-,apache,20.0,Closed
incubator-pinot,6004,review,496927468,design_debt,non-optimal_design,apache,18.0,Merged
kafka,5451,review,209621584,non_debt,-,apache,12.0,Merged
spark,3082,comment,61603087,non_debt,-,apache,1.0,Closed
spark,11283,review,54821968,non_debt,-,apache,13.0,Closed
tvm,1695,review,219359481,non_debt,-,apache,14.0,Merged
nifi,4303,review,432322027,documentation_debt,low_quality_documentation,apache,5.0,Closed
spark,5806,comment,97712608,non_debt,-,apache,8.0,Closed
kafka,4135,comment,339793030,non_debt,-,apache,86.0,Closed
spark,32053,comment,814607664,non_debt,-,apache,2.0,Closed
trafficserver,766,comment,229453154,non_debt,-,apache,26.0,Closed
ignite,4446,summary,0,non_debt,-,apache,13.0,Closed
flink,13316,review,491921585,non_debt,-,apache,27.0,Closed
brooklyn-server,722,comment,307025231,non_debt,-,apache,0.0,Merged
trafodion,916,comment,273313051,non_debt,-,apache,0.0,Merged
carbondata,3134,comment,471892216,non_debt,-,apache,23.0,Closed
incubator-mxnet,13201,summary,0,non_debt,-,apache,6.0,Merged
spark,26918,comment,593960934,non_debt,-,apache,80.0,Closed
beam,8429,comment,508841026,non_debt,-,apache,67.0,Closed
kafka,7255,review,318235376,non_debt,-,apache,1.0,Merged
spark,19607,comment,347107409,non_debt,-,apache,29.0,Closed
zeppelin,2079,comment,283460224,non_debt,-,apache,3.0,Closed
hive,2138,summary,0,non_debt,-,apache,12.0,Merged
carbondata,1714,summary,0,non_debt,-,apache,4.0,Closed
hadoop,2169,comment,663908887,non_debt,-,apache,1.0,Merged
incubator-heron,806,review,64695958,non_debt,-,apache,0.0,Merged
shardingsphere-elasticjob,1608,summary,0,documentation_debt,low_quality_documentation,apache,0.0,Merged
nifi-minifi-cpp,807,review,452334340,non_debt,-,apache,41.0,Closed
tajo,618,comment,122178566,non_debt,-,apache,19.0,Closed
activemq-artemis,2272,review,213342991,non_debt,-,apache,0.0,Merged
incubator-mxnet,19725,summary,0,non_debt,-,apache,0.0,Merged
spark,19143,comment,327427666,test_debt,lack_of_tests,apache,1.0,Closed
trafficserver,2578,comment,335346485,non_debt,-,apache,33.0,Merged
trafficserver,4894,comment,459190361,non_debt,-,apache,1.0,Merged
arrow,7994,review,478679324,non_debt,-,apache,75.0,Closed
spark,31198,comment,762392793,non_debt,-,apache,6.0,Closed
airflow,11685,comment,716582827,non_debt,-,apache,11.0,Merged
trafficserver,866,comment,240594556,code_debt,low_quality_code,apache,25.0,Merged
couchdb,726,summary,0,non_debt,-,apache,44.0,Merged
samza,566,review,198292707,non_debt,-,apache,0.0,Closed
nifi-minifi-cpp,4,comment,234306309,non_debt,-,apache,64.0,Closed
avro,133,review,80818577,non_debt,-,apache,1193.0,Closed
pulsar,9096,review,563300245,non_debt,-,apache,26.0,Merged
incubator-heron,176,review,56283550,code_debt,low_quality_code,apache,1.0,Merged
spark,1114,comment,48992157,non_debt,-,apache,26.0,Closed
beam,13439,review,534645786,non_debt,-,apache,7.0,Merged
spark,19222,review,147573040,non_debt,-,apache,204.0,Closed
spark,8531,review,48378751,code_debt,complex_code,apache,121.0,Closed
spark,9353,review,43474236,code_debt,complex_code,apache,4.0,Closed
druid,4313,comment,306859112,non_debt,-,apache,17.0,Merged
carbondata,3424,comment,547247341,non_debt,-,apache,2.0,Closed
nifi,3558,comment,507417670,non_debt,-,apache,3.0,Closed
carbondata,3876,comment,668424168,non_debt,-,apache,114.0,Closed
spark,13270,review,64482317,non_debt,-,apache,8.0,Closed
spark,6323,comment,104419014,non_debt,-,apache,1.0,Closed
beam,3790,comment,325988457,non_debt,-,apache,13.0,Closed
netbeans,320,summary,0,non_debt,-,apache,100.0,Merged
ambari,1108,summary,0,non_debt,-,apache,0.0,Merged
nifi-minifi-cpp,924,comment,732347261,build_debt,under-declared_dependencies,apache,59.0,Closed
superset,13210,review,582436382,code_debt,low_quality_code,apache,7.0,Merged
bigtop,555,comment,573495530,non_debt,-,apache,315.0,Closed
flink,6087,review,192733056,non_debt,-,apache,641.0,Closed
accumulo,329,summary,0,non_debt,-,apache,2.0,Merged
spark,17608,comment,294076299,non_debt,-,apache,2.0,Closed
hive,1780,comment,761269576,code_debt,low_quality_code,apache,35.0,Merged
activemq-artemis,2716,comment,577397473,non_debt,-,apache,262.0,Closed
couchdb,1972,review,267940882,non_debt,-,apache,27.0,Merged
kafka,1995,review,82672441,non_debt,-,apache,5.0,Closed
ozone,894,summary,0,non_debt,-,apache,8.0,Merged
trafficcontrol,2548,comment,405349698,non_debt,-,apache,0.0,Merged
beam,4161,comment,346207393,non_debt,-,apache,0.0,Closed
rocketmq,1536,review,336341159,non_debt,-,apache,5.0,Merged
flink,13477,summary,0,non_debt,-,apache,14.0,Merged
flink,8176,comment,484774952,non_debt,-,apache,3.0,Closed
cloudstack,2503,comment,385585396,non_debt,-,apache,117.0,Merged
zookeeper,361,comment,459616531,non_debt,-,apache,519.0,Closed
spark,13192,review,64440872,non_debt,-,apache,5.0,Closed
druid,7789,review,288693182,non_debt,-,apache,8.0,Merged
druid,9203,summary,0,non_debt,-,apache,0.0,Merged
spark,27560,review,379244083,non_debt,-,apache,7.0,Closed
flink,2425,review,86549853,non_debt,-,apache,202.0,Closed
carbondata,2932,comment,440594063,non_debt,-,apache,1.0,Closed
flink,14774,comment,768719211,non_debt,-,apache,1.0,Closed
flink,12542,summary,0,non_debt,-,apache,15.0,Closed
tinkerpop,1299,comment,651702036,non_debt,-,apache,14.0,Merged
ozone,1872,summary,0,non_debt,-,apache,0.0,Merged
cloudstack,3241,comment,509613238,non_debt,-,apache,112.0,Merged
beam,2945,summary,0,non_debt,-,apache,0.0,Closed
kafka,7463,review,333754419,non_debt,-,apache,6.0,Merged
spark,15571,comment,255263463,non_debt,-,apache,0.0,Closed
hbase,2448,comment,698750938,non_debt,-,apache,2.0,Merged
kafka,8541,review,414900861,non_debt,-,apache,4.0,Merged
attic-stratos,210,summary,0,non_debt,-,apache,0.0,Merged
spark,9280,review,43116722,non_debt,-,apache,10.0,Closed
openwhisk,4921,review,448128928,non_debt,-,apache,38.0,Merged
spark,3651,review,21697554,code_debt,low_quality_code,apache,27.0,Closed
flink,6173,review,196042694,code_debt,low_quality_code,apache,2.0,Closed
beam,8280,comment,490157112,non_debt,-,apache,33.0,Merged
tvm,1406,review,201922072,non_debt,-,apache,4.0,Merged
systemds,529,comment,316237640,non_debt,-,apache,1041.0,Closed
lucene-solr,2459,review,589262984,non_debt,-,apache,4.0,Closed
couchdb,1064,summary,0,non_debt,-,apache,2.0,Merged
netbeans,1477,comment,529485461,non_debt,-,apache,9.0,Merged
beam,11437,comment,629549669,non_debt,-,apache,33.0,Merged
flink,13957,summary,0,non_debt,-,apache,1.0,Merged
trafodion,1064,comment,294060779,non_debt,-,apache,0.0,Merged
activemq-artemis,2012,comment,380818801,design_debt,non-optimal_design,apache,2.0,Closed
spark,25576,comment,524639817,non_debt,-,apache,5.0,Closed
beam,871,comment,241927745,non_debt,-,apache,100.0,Closed
ignite,7250,summary,0,non_debt,-,apache,570.0,Closed
kafka,2787,comment,291326176,non_debt,-,apache,2.0,Closed
camel,2023,comment,335785218,non_debt,-,apache,0.0,Closed
geode,2238,summary,0,non_debt,-,apache,0.0,Merged
camel,2520,summary,0,non_debt,-,apache,0.0,Closed
iceberg,784,review,377400690,non_debt,-,apache,10.0,Merged
spark,14277,review,71648516,non_debt,-,apache,1.0,Closed
kafka,1908,comment,250894831,code_debt,low_quality_code,apache,4.0,Closed
superset,8464,comment,547571294,non_debt,-,apache,1.0,Merged
kafka,8683,comment,649518932,non_debt,-,apache,43.0,Merged
spark,5252,comment,87749174,non_debt,-,apache,0.0,Closed
spark,7065,comment,116488507,non_debt,-,apache,2.0,Closed
tajo,146,comment,55915147,non_debt,-,apache,0.0,Closed
spark,23062,review,234404871,code_debt,low_quality_code,apache,4.0,Closed
daffodil,16,review,162372600,non_debt,-,apache,48.0,Merged
incubator-brooklyn,321,summary,0,non_debt,-,apache,0.0,Merged
spark,23459,comment,451639170,non_debt,-,apache,0.0,Closed
hbase,1508,comment,613408101,non_debt,-,apache,0.0,Closed
incubator-mxnet,17762,comment,610516730,non_debt,-,apache,34.0,Merged
incubator-mxnet,7390,summary,0,non_debt,-,apache,34.0,Closed
storm,177,comment,54259123,non_debt,-,apache,81.0,Merged
carbondata,2712,comment,420515611,non_debt,-,apache,0.0,Closed
spark,11468,comment,204450309,non_debt,-,apache,41.0,Closed
carbondata,4078,comment,787036665,code_debt,low_quality_code,apache,51.0,Closed
spark,23798,comment,467005376,non_debt,-,apache,12.0,Closed
spark,24851,comment,515094415,non_debt,-,apache,188.0,Closed
incubator-doris,5475,review,595647486,non_debt,-,apache,15.0,Merged
flink,10358,review,354734758,non_debt,-,apache,8.0,Merged
geode,2350,review,211410999,non_debt,-,apache,8.0,Merged
bookkeeper,183,comment,317592597,non_debt,-,apache,53.0,Closed
kafka,4508,comment,363278373,non_debt,-,apache,5.0,Merged
pulsar,5032,review,317796702,design_debt,non-optimal_design,apache,5.0,Merged
flink,3409,review,107005694,non_debt,-,apache,28.0,Closed
kafka,7781,review,376628980,non_debt,-,apache,67.0,Merged
superset,8517,comment,550431368,non_debt,-,apache,5.0,Merged
flink,4199,comment,337176876,non_debt,-,apache,120.0,Closed
spark,11620,review,56418491,code_debt,low_quality_code,apache,7.0,Closed
