project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
incubator-pinot,3356,review,226710943,non_debt,-,apache,5.0,Merged
spark,23181,review,237952522,code_debt,low_quality_code,apache,1.0,Closed
flink,7759,review,258458285,code_debt,low_quality_code,apache,2.0,Closed
pulsar,4148,summary,0,non_debt,-,apache,4.0,Merged
spark,17001,review,105565378,non_debt,-,apache,86.0,Closed
carbondata,1828,comment,359700190,non_debt,-,apache,12.0,Closed
spark,23883,review,261809314,non_debt,-,apache,5.0,Closed
incubator-doris,3336,summary,0,non_debt,-,apache,2.0,Merged
spark,12241,comment,207105529,requirement_debt,requirement_partially_implemented,apache,1.0,Closed
incubator-brooklyn,315,comment,62530359,non_debt,-,apache,0.0,Merged
druid,1535,summary,0,test_debt,low_coverage,apache,0.0,Merged
storm,1016,review,49783732,non_debt,-,apache,4.0,Merged
spark,1434,review,15685887,non_debt,-,apache,17.0,Closed
qpid-dispatch,995,summary,0,non_debt,-,apache,2.0,Closed
spark,13565,review,66319324,code_debt,low_quality_code,apache,13.0,Closed
ambari,1002,summary,0,non_debt,-,apache,2.0,Merged
spark,976,comment,45188866,non_debt,-,apache,0.0,Closed
hawq,1357,comment,388497218,non_debt,-,apache,18.0,Closed
samza,117,review,111880574,non_debt,-,apache,6.0,Closed
incubator-doris,3587,review,425210765,code_debt,low_quality_code,apache,3.0,Merged
carbondata,2254,comment,386807053,non_debt,-,apache,5.0,Closed
spark,9118,comment,148409085,non_debt,-,apache,5.0,Closed
spark,6015,comment,100359571,non_debt,-,apache,0.0,Closed
spark,26477,comment,569146827,non_debt,-,apache,46.0,Closed
spark,29089,comment,658349453,non_debt,-,apache,6.0,Closed
beam,12490,review,469488264,non_debt,-,apache,14.0,Closed
flink,8889,summary,0,non_debt,-,apache,9.0,Closed
incubator-weex,1368,summary,0,non_debt,-,apache,16.0,Closed
incubator-mxnet,12740,summary,0,non_debt,-,apache,5.0,Merged
spark,21498,comment,405398355,non_debt,-,apache,41.0,Closed
ambari,2868,summary,0,non_debt,-,apache,0.0,Merged
tajo,781,comment,142859287,non_debt,-,apache,0.0,Closed
carbondata,1920,comment,373254604,non_debt,-,apache,76.0,Closed
airflow,12459,comment,729924740,non_debt,-,apache,0.0,Merged
spark,11108,review,56434392,non_debt,-,apache,43.0,Closed
beam,1412,comment,272051002,non_debt,-,apache,83.0,Closed
spark,20194,review,161000312,code_debt,low_quality_code,apache,5.0,Closed
spark,1218,review,15828037,code_debt,dead_code,apache,69.0,Closed
flink,4364,review,128512830,code_debt,complex_code,apache,5.0,Closed
spark,14553,comment,250657559,non_debt,-,apache,78.0,Closed
beam,13723,comment,762779925,non_debt,-,apache,21.0,Merged
spark,29712,comment,691362271,non_debt,-,apache,3.0,Closed
druid,3956,comment,281423634,requirement_debt,non-functional_requirements_not_fully_satisfied,apache,1005.0,Closed
trafficserver,6379,review,373984797,code_debt,low_quality_code,apache,54.0,Closed
arrow,4476,review,291815907,non_debt,-,apache,14.0,Closed
spark,7626,review,35370290,design_debt,non-optimal_design,apache,0.0,Closed
beam,2417,comment,294992173,non_debt,-,apache,20.0,Closed
incubator-pinot,6004,review,496927468,design_debt,non-optimal_design,apache,18.0,Merged
kafka,5451,review,209621584,non_debt,-,apache,12.0,Merged
spark,3082,comment,61603087,non_debt,-,apache,1.0,Closed
spark,11283,review,54821968,non_debt,-,apache,13.0,Closed
tvm,1695,review,219359481,non_debt,-,apache,14.0,Merged
nifi,4303,review,432322027,documentation_debt,low_quality_documentation,apache,5.0,Closed
spark,5806,comment,97712608,non_debt,-,apache,8.0,Closed
kafka,4135,comment,339793030,non_debt,-,apache,86.0,Closed
spark,32053,comment,814607664,non_debt,-,apache,2.0,Closed
trafficserver,766,comment,229453154,non_debt,-,apache,26.0,Closed
ignite,4446,summary,0,non_debt,-,apache,13.0,Closed
flink,13316,review,491921585,non_debt,-,apache,27.0,Closed
brooklyn-server,722,comment,307025231,non_debt,-,apache,0.0,Merged
trafodion,916,comment,273313051,non_debt,-,apache,0.0,Merged
carbondata,3134,comment,471892216,non_debt,-,apache,23.0,Closed
incubator-mxnet,13201,summary,0,non_debt,-,apache,6.0,Merged
spark,26918,comment,593960934,non_debt,-,apache,80.0,Closed
beam,8429,comment,508841026,non_debt,-,apache,67.0,Closed
