project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
superset,9378,summary,0,non_debt,-,apache,10.0,Merged
spark,19995,comment,352105632,non_debt,-,apache,2.0,Closed
skywalking,6220,review,559188687,non_debt,-,apache,2.0,Merged
activemq-artemis,1000,summary,0,non_debt,-,apache,0.0,Merged
storm,3264,summary,0,non_debt,-,apache,1.0,Merged
spark,446,comment,43287373,non_debt,-,apache,27.0,Closed
spark,5867,comment,99559042,non_debt,-,apache,4.0,Closed
trafficserver,6486,review,388565991,non_debt,-,apache,0.0,Merged
spark,17293,comment,311412286,non_debt,-,apache,113.0,Closed
arrow,6103,summary,0,code_debt,low_quality_code,apache,0.0,Closed
groovy,480,comment,275655612,test_debt,lack_of_tests,apache,1.0,Merged
zookeeper,161,comment,278843293,non_debt,-,apache,8.0,Closed
beam,14404,comment,813101273,non_debt,-,apache,3.0,Merged
spark,19870,summary,0,non_debt,-,apache,1.0,Closed
airflow,8002,comment,605732413,non_debt,-,apache,103.0,Closed
spark,3663,comment,66551116,non_debt,-,apache,6.0,Closed
nifi,2778,review,194239526,non_debt,-,apache,1.0,Closed
spark,23445,review,247331027,non_debt,-,apache,20.0,Closed
hadoop,720,comment,481838904,non_debt,-,apache,0.0,Merged
accumulo,256,review,116251656,non_debt,-,apache,14.0,Closed
spark,19893,comment,350759207,non_debt,-,apache,42.0,Closed
bookkeeper,3,comment,171381380,non_debt,-,apache,0.0,Closed
spark,1819,comment,52405112,non_debt,-,apache,11.0,Closed
incubator-pinot,6239,review,518275105,non_debt,-,apache,5.0,Merged
beam,13905,comment,774255477,non_debt,-,apache,0.0,Merged
zookeeper,419,review,151766248,non_debt,-,apache,,Not Closed or Merged
beam,7391,comment,451005714,non_debt,-,apache,5.0,Merged
flink,6129,review,193707442,non_debt,-,apache,36.0,Closed
incubator-heron,320,summary,0,non_debt,-,apache,0.0,Merged
helix,1390,comment,698625813,non_debt,-,apache,2.0,Merged
pulsar,3019,review,243864237,code_debt,low_quality_code,apache,50.0,Merged
tvm,654,summary,0,non_debt,-,apache,0.0,Closed
nifi,2260,review,149995922,non_debt,-,apache,12.0,Closed
spark,16865,comment,278796046,non_debt,-,apache,10.0,Closed
tvm,6699,review,506719578,non_debt,-,apache,2.0,Merged
shardingsphere,6462,summary,0,non_debt,-,apache,0.0,Merged
trafficcontrol,3979,summary,0,non_debt,-,apache,0.0,Merged
flink,9980,comment,545849540,non_debt,-,apache,2.0,Closed
geode-native,152,review,151284670,non_debt,-,apache,1.0,Merged
ignite,8104,review,463530051,non_debt,-,apache,37.0,Merged
