project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
incubator-mxnet,13549,review,246983078,code_debt,low_quality_code,apache,46.0,Merged
spark,16582,comment,272952834,non_debt,-,apache,12.0,Closed
beam,729,comment,267910051,non_debt,-,apache,146.0,Closed
trafficcontrol,4821,description,0,code_debt,slow_algorithm,apache,0.0,Merged
tvm,1085,description,0,non_debt,-,apache,0.0,Merged
spark,20282,comment,358401766,non_debt,-,apache,1.0,Closed
shardingsphere,6187,review,448777753,non_debt,-,apache,14.0,Merged
storm,1472,review,68023943,non_debt,-,apache,16.0,Merged
spark,15009,review,106230108,code_debt,low_quality_code,apache,383.0,Closed
tvm,7406,summary,0,non_debt,-,apache,11.0,Merged
beam,12646,comment,681006444,non_debt,-,apache,5.0,Merged
activemq-artemis,1466,description,0,non_debt,-,apache,1.0,Closed
flink,12188,review,426150425,non_debt,-,apache,3.0,Merged
bookkeeper,2281,summary,0,non_debt,-,apache,16.0,Merged
flink,7123,review,236347738,code_debt,low_quality_code,apache,23.0,Closed
incubator-heron,1728,comment,281558138,design_debt,non-optimal_design,apache,,Not Closed or Merged
spark,848,review,12921552,non_debt,-,apache,0.0,Closed
netbeans,1197,comment,488337457,non_debt,-,apache,51.0,Closed
kafka,6837,summary,0,non_debt,-,apache,15.0,Closed
gobblin,2015,review,129176332,design_debt,non-optimal_design,apache,4.0,Closed
hadoop,802,review,289864413,non_debt,-,apache,42.0,Closed
spark,186,comment,39637660,non_debt,-,apache,36.0,Closed
beam,874,comment,243063941,non_debt,-,apache,12.0,Closed
storm,1595,review,72548331,non_debt,-,apache,111.0,Closed
accumulo,1497,summary,0,non_debt,-,apache,0.0,Merged
kafka,6475,description,0,test_debt,flaky_test,apache,14.0,Merged
incubator-pinot,5708,review,456656111,non_debt,-,apache,6.0,Merged
spark,31818,comment,804210048,non_debt,-,apache,10.0,Closed
flink,5977,review,188205000,non_debt,-,apache,12.0,Closed
bookkeeper,888,comment,352890209,design_debt,non-optimal_design,apache,30.0,Closed
thrift,1318,comment,402135908,non_debt,-,apache,480.0,Closed
carbondata,2804,comment,434216599,non_debt,-,apache,28.0,Closed
spark,4229,comment,127370989,non_debt,-,apache,188.0,Closed
drill,283,review,46315590,non_debt,-,apache,26.0,Closed
kafka,7877,review,362646654,non_debt,-,apache,,Not Closed or Merged
trafficserver,1856,comment,300662944,non_debt,-,apache,3.0,Merged
drill,2046,summary,0,non_debt,-,apache,4.0,Merged
cloudstack,4490,description,0,requirement_debt,requirement_partially_implemented,apache,2.0,Closed
cloudstack,2058,review,139283005,code_debt,low_quality_code,apache,1050.0,Closed
carbondata,3538,comment,573322241,non_debt,-,apache,49.0,Closed
airflow,3572,review,201043776,non_debt,-,apache,18.0,Closed
kafka,6645,review,282840393,non_debt,-,apache,14.0,Merged
flink,3374,comment,285864664,non_debt,-,apache,23.0,Closed
trafficserver,2314,review,130437336,non_debt,-,apache,5.0,Closed
netbeans,2324,review,511329375,code_debt,low_quality_code,apache,87.0,Merged
flink,8809,review,296590815,non_debt,-,apache,4.0,Closed
shardingsphere,1162,description,0,non_debt,-,apache,0.0,Merged
incubator-brooklyn,83,comment,49760955,documentation_debt,low_quality_documentation,apache,7.0,Merged
beam,13799,comment,768305516,non_debt,-,apache,4.0,Merged
nifi-minifi-cpp,146,review,144844644,non_debt,-,apache,11.0,Closed
cloudstack,1287,summary,0,non_debt,-,apache,108.0,Merged
tvm,6797,review,517257511,non_debt,-,apache,7.0,Merged
spark,20278,comment,358159762,non_debt,-,apache,0.0,Closed
spark,18036,comment,302795517,non_debt,-,apache,2.0,Closed
pulsar,8133,comment,698903199,non_debt,-,apache,3.0,Merged
incubator-weex,1446,description,0,non_debt,-,apache,0.0,Merged
kafka,2438,comment,275340158,non_debt,-,apache,1.0,Closed
spark,16150,comment,265005796,non_debt,-,apache,3.0,Closed
ignite,8048,review,480182091,code_debt,low_quality_code,apache,385.0,Closed
spark,25616,description,0,non_debt,-,apache,6.0,Closed
carbondata,1225,comment,320290275,non_debt,-,apache,3.0,Closed
zeppelin,2120,comment,288543338,non_debt,-,apache,25.0,Closed
spark,17765,review,113583392,non_debt,-,apache,5.0,Closed
