project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
geode-native,201,review,165239532,non_debt,-,apache,3.0,Merged
kafka,7421,comment,547852218,non_debt,-,apache,17.0,Merged
systemds,172,description,0,non_debt,-,apache,7.0,Closed
incubator-doris,3417,summary,0,non_debt,-,apache,5.0,Merged
airflow,1352,comment,309399231,requirement_debt,requirement_partially_implemented,apache,1.0,Merged
hadoop,1790,review,386485353,non_debt,-,apache,77.0,Merged
openwhisk,2795,review,225473479,non_debt,-,apache,418.0,Merged
incubator-mxnet,14614,comment,486274123,non_debt,-,apache,26.0,Merged
drill,1562,review,239278308,non_debt,-,apache,1.0,Closed
pulsar,5191,summary,0,non_debt,-,apache,1.0,Merged
hbase,1765,review,429547270,non_debt,-,apache,1.0,Closed
hudi,765,review,376978554,non_debt,-,apache,302.0,Closed
carbondata,1998,comment,368413110,non_debt,-,apache,0.0,Closed
iceberg,529,review,337837687,non_debt,-,apache,33.0,Merged
helix,1208,review,464529958,documentation_debt,low_quality_documentation,apache,1.0,Merged
arrow,2890,review,230019538,code_debt,dead_code,apache,3.0,Closed
spark,14729,comment,241453606,non_debt,-,apache,3.0,Closed
spark,6415,comment,106154559,non_debt,-,apache,1.0,Closed
ozone,94,review,339823750,non_debt,-,apache,7.0,Merged
cloudstack,3374,comment,505694632,non_debt,-,apache,43.0,Merged
superset,8293,summary,0,non_debt,-,apache,96.0,Closed
parquet-mr,769,review,397723382,non_debt,-,apache,13.0,Merged
carbondata,1639,comment,350636356,non_debt,-,apache,2.0,Closed
beam,2288,comment,288510782,non_debt,-,apache,0.0,Closed
druid,3570,review,87488947,code_debt,slow_algorithm,apache,68.0,Merged
beam,4253,comment,351757162,non_debt,-,apache,26.0,Merged
couchdb,67,comment,19819667,non_debt,-,apache,1368.0,Closed
spark,10583,summary,0,non_debt,-,apache,1.0,Closed
flink,7716,description,0,non_debt,-,apache,2.0,Closed
spark,29438,review,470961136,non_debt,-,apache,5.0,Closed
spark,4279,review,23827446,non_debt,-,apache,0.0,Closed
kylin,1106,summary,0,non_debt,-,apache,34.0,Closed
kafka,223,review,40055216,non_debt,-,apache,464.0,Closed
spark,1541,comment,49855865,design_debt,non-optimal_design,apache,64.0,Closed
incubator-heron,1678,summary,0,non_debt,-,apache,6.0,Merged
kafka,3148,comment,305072495,non_debt,-,apache,7.0,Closed
nifi-minifi-cpp,163,review,148353398,non_debt,-,apache,3.0,Closed
spark,9826,review,45293897,non_debt,-,apache,4.0,Closed
pulsar,3368,review,250433084,non_debt,-,apache,17.0,Merged
flink,2966,comment,267009842,non_debt,-,apache,5.0,Closed
arrow,3925,review,266510894,non_debt,-,apache,52.0,Closed
hadoop,2331,comment,702380473,non_debt,-,apache,8.0,Merged
servicecomb-java-chassis,450,review,159653095,non_debt,-,apache,22.0,Closed
druid,8197,comment,517065779,non_debt,-,apache,2.0,Merged
hudi,1215,comment,573509113,non_debt,-,apache,0.0,Merged
samza,122,review,113090448,non_debt,-,apache,13.0,Closed
drill,1652,review,259595997,non_debt,-,apache,13.0,Closed
kylin,477,comment,467040007,non_debt,-,apache,3.0,Closed
kafka,5436,summary,0,non_debt,-,apache,13.0,Merged
spark,928,comment,44719301,non_debt,-,apache,0.0,Closed
beam,5443,comment,391422222,non_debt,-,apache,3.0,Merged
incubator-heron,1969,review,122385823,code_debt,complex_code,apache,0.0,Merged
storm,1608,comment,240056822,non_debt,-,apache,18.0,Closed
flink,938,comment,125751865,design_debt,non-optimal_design,apache,2.0,Closed
iceberg,2132,review,562258531,non_debt,-,apache,0.0,Merged
