project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
beam,4406,comment,357410930,non_debt,-,apache,0,Merged
kafka,9522,comment,718109283,non_debt,-,apache,0,Closed
tvm,6343,comment,696872202,non_debt,-,apache,72,Merged
incubator-brooklyn,910,review,39962111,documentation_debt,low_quality_documentation,apache,37,Merged
nifi,367,description,0,non_debt,-,apache,0,Closed
spark,22154,review,234385204,code_debt,low_quality_code,apache,1,Closed
flink,1995,description,0,non_debt,-,apache,0,Closed
tvm,1488,comment,410861399,non_debt,-,apache,13,Closed
incubator-mxnet,2220,review,64336817,non_debt,-,apache,0,Closed
airflow,2338,comment,438822212,non_debt,-,apache,531,Merged
beam,10367,review,364531963,code_debt,low_quality_code,apache,33,Merged
carbondata,1996,comment,368314877,non_debt,-,apache,0,Closed
zeppelin,2698,description,0,non_debt,-,apache,14,Closed
hudi,1827,summary,0,non_debt,-,apache,79,Merged
nifi,3168,comment,448301385,non_debt,-,apache,7,Closed
cassandra,470,summary,0,non_debt,-,apache,159,Closed
reef,234,review,32866959,documentation_debt,low_quality_documentation,apache,7,Closed
nifi,4510,review,490298103,non_debt,-,apache,49,Closed
openwhisk,355,review,62893996,non_debt,-,apache,5,Closed
kafka,7132,comment,517025498,non_debt,-,apache,1,Merged
trafficserver,2654,description,0,non_debt,-,apache,19,Merged
kafka,2618,comment,290636956,non_debt,-,apache,29,Closed
streams,11,summary,0,non_debt,-,apache,0,Closed
trafficserver,3340,description,0,non_debt,-,apache,18,Merged
spark,31682,comment,788171596,non_debt,-,apache,7,Closed
kafka,6399,review,263970330,non_debt,-,apache,10,Closed
hudi,2403,summary,0,non_debt,-,apache,0,Merged
flink,3733,review,112818005,non_debt,-,apache,7,Closed
incubator-doris,3681,description,0,non_debt,-,apache,1,Merged
carbondata,2738,comment,424042054,non_debt,-,apache,13,Closed
geode,1921,description,0,non_debt,-,apache,0,Closed
kafka,9007,review,454569003,code_debt,low_quality_code,apache,19,Merged
incubator-heron,1341,comment,244676446,non_debt,-,apache,1,Merged
spark,717,comment,43008847,non_debt,-,apache,3,Closed
ignite,5410,description,0,non_debt,-,apache,3,Closed
incubator-mxnet,16790,review,345358591,code_debt,complex_code,apache,1,Merged
apisix-dashboard,1277,summary,0,non_debt,-,apache,4,Merged
spark,6059,comment,101015161,test_debt,flaky_test,apache,33,Closed
tajo,796,description,0,non_debt,-,apache,4,Closed
superset,3521,review,141178274,non_debt,-,apache,2,Merged
carbondata,2374,comment,397584434,non_debt,-,apache,27,Closed
hadoop,661,review,272010158,non_debt,-,apache,20,Merged
spark,30004,comment,741941170,non_debt,-,apache,147,Closed
beam,2097,comment,282329147,non_debt,-,apache,11,Closed
druid,1912,review,44027306,non_debt,-,apache,2,Merged
storm,1481,comment,225246465,non_debt,-,apache,0,Merged
flink,9061,review,304277888,non_debt,-,apache,8,Closed
superset,10836,review,489920646,non_debt,-,apache,290,Closed
tvm,3597,description,0,non_debt,-,apache,70,Closed
