project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
incubator-doris,4984,review,557010119,non_debt,-,apache,45.0,Merged
kafka,7248,review,338615161,non_debt,-,apache,69.0,Merged
kafka,7616,description,0,non_debt,-,apache,169.0,Merged
openwhisk,3072,comment,350013610,non_debt,-,apache,80.0,Merged
spark,29660,summary,0,non_debt,-,apache,2.0,Closed
beam,8381,comment,487884491,non_debt,-,apache,7.0,Merged
dubbo,2209,review,208792691,non_debt,-,apache,6.0,Closed
spark,14079,review,92103779,non_debt,-,apache,161.0,Closed
flink,1640,review,52993965,code_debt,low_quality_code,apache,21.0,Closed
storm,1113,description,0,non_debt,-,apache,2.0,Merged
guacamole-client,79,summary,0,non_debt,-,apache,0.0,Merged
airflow,4751,review,346970934,code_debt,low_quality_code,apache,329.0,Merged
hudi,191,comment,309609191,non_debt,-,apache,210.0,Closed
spark,30987,review,550769916,non_debt,-,apache,2.0,Closed
beam,5028,review,181501125,code_debt,low_quality_code,apache,9.0,Closed
spark,17582,comment,294933906,code_debt,low_quality_code,apache,14.0,Closed
accumulo,402,comment,451432262,non_debt,-,apache,293.0,Closed
trafficserver,3900,review,201539689,non_debt,-,apache,35.0,Merged
hadoop,1772,summary,0,non_debt,-,apache,3.0,Merged
spark,3200,review,23271303,non_debt,-,apache,78.0,Closed
spark,20787,review,175982564,code_debt,low_quality_code,apache,63.0,Closed
cloudstack,2606,description,0,non_debt,-,apache,6.0,Merged
kafka,8706,review,432145121,code_debt,low_quality_code,apache,11.0,Merged
nifi,4099,comment,612131178,non_debt,-,apache,62.0,Closed
spark,1172,comment,46767431,non_debt,-,apache,1.0,Closed
kafka,2849,review,111517818,non_debt,-,apache,13.0,Closed
fluo,1050,comment,426470056,non_debt,-,apache,5.0,Merged
beam,6306,comment,427053619,non_debt,-,apache,105.0,Closed
spark,1958,comment,52810248,non_debt,-,apache,5.0,Closed
beam,2101,comment,282419722,non_debt,-,apache,5.0,Closed
spark,24357,comment,483576370,non_debt,-,apache,4.0,Closed
trafficcontrol,1799,comment,369348511,non_debt,-,apache,45.0,Merged
skywalking,845,comment,375132498,non_debt,-,apache,43.0,Merged
druid,9810,comment,657778727,non_debt,-,apache,89.0,Merged
cloudstack,1495,summary,0,non_debt,-,apache,29.0,Merged
spark,21121,review,183237073,non_debt,-,apache,109.0,Closed
beam,4127,review,152140809,non_debt,-,apache,13.0,Merged
spark,26379,review,342354865,non_debt,-,apache,1.0,Closed
flink,8001,review,266840147,non_debt,-,apache,1.0,Merged
zeppelin,1574,comment,257544952,non_debt,-,apache,177.0,Closed
