project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
arrow,2973,summary,0,non_debt,-,apache,0.0,Closed
couchdb,341,comment,137702151,non_debt,-,apache,0.0,Merged
spark,20737,description,0,non_debt,-,apache,1.0,Closed
flink,12991,summary,0,non_debt,-,apache,1.0,Closed
cloudstack,1813,comment,280281181,non_debt,-,apache,156.0,Merged
incubator-heron,712,review,63973193,non_debt,-,apache,0.0,Merged
nifi-minifi-cpp,770,review,428501369,non_debt,-,apache,27.0,Closed
tvm,4113,summary,0,non_debt,-,apache,2.0,Closed
trafficcontrol,626,description,0,non_debt,-,apache,8.0,Closed
airflow,6870,review,372647002,non_debt,-,apache,162.0,Closed
beam,9725,comment,542845583,non_debt,-,apache,12.0,Merged
storm,970,description,0,non_debt,-,apache,12.0,Merged
beam,6822,summary,0,non_debt,-,apache,0.0,Merged
spark,16088,review,90581819,non_debt,-,apache,1.0,Closed
kafka,4823,review,179269582,non_debt,-,apache,13.0,Closed
gobblin,2788,review,351428413,documentation_debt,low_quality_documentation,apache,,Not Closed or Merged
incubator-pinot,4047,review,288787662,documentation_debt,low_quality_documentation,apache,66.0,Merged
trafficserver,2874,description,0,non_debt,-,apache,0.0,Merged
spark,31477,review,585673885,non_debt,-,apache,140.0,Closed
arrow,6202,review,371000560,non_debt,-,apache,27.0,Closed
cloudstack,222,comment,98250942,non_debt,-,apache,1.0,Closed
skywalking,4211,comment,572910646,non_debt,-,apache,0.0,Merged
