project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
trafodion,644,review,73953757,design_debt,non-optimal_design,apache,6.0,Merged
flink,5108,review,154299536,non_debt,-,apache,3.0,Closed
openwhisk,4077,comment,433268766,non_debt,-,apache,7.0,Closed
madlib,439,comment,530095343,non_debt,-,apache,5.0,Merged
kafka,8491,review,408885908,non_debt,-,apache,0.0,Closed
spark,26108,review,334704586,design_debt,non-optimal_design,apache,28.0,Closed
tvm,3156,comment,491091992,non_debt,-,apache,61.0,Merged
incubator-mxnet,8015,review,141497578,design_debt,non-optimal_design,apache,7.0,Merged
druid,8983,comment,633212891,non_debt,-,apache,269.0,Closed
nutch,534,comment,642132183,non_debt,-,apache,,Not Closed or Merged
spark,17079,summary,0,non_debt,-,apache,1.0,Closed
arrow,1635,review,171726050,non_debt,-,apache,19.0,Closed
trafficserver,7449,comment,767353602,non_debt,-,apache,209.0,Closed
arrow,9799,comment,806259818,non_debt,-,apache,96.0,Closed
tajo,113,comment,53052194,non_debt,-,apache,12.0,Closed
spark,21748,comment,406706176,non_debt,-,apache,14.0,Closed
kafka,2937,summary,0,code_debt,low_quality_code,apache,14.0,Closed
spark,8038,review,36684718,non_debt,-,apache,4.0,Closed
calcite,1981,comment,638588987,non_debt,-,apache,61.0,Merged
tvm,7260,review,556711333,non_debt,-,apache,6.0,Merged
incubator-heron,3032,comment,437498318,test_debt,low_coverage,apache,50.0,Merged
beam,1212,review,85438597,non_debt,-,apache,13.0,Closed
beam,2383,comment,291235194,non_debt,-,apache,5.0,Closed
pulsar,2981,comment,438904081,non_debt,-,apache,20.0,Merged
airflow,6348,review,336572034,non_debt,-,apache,9.0,Merged
spark,30325,comment,725252148,non_debt,-,apache,6.0,Closed
storm,128,comment,45091287,code_debt,low_quality_code,apache,70.0,Merged
zeppelin,3497,comment,548180234,test_debt,lack_of_tests,apache,24.0,Closed
flink,8607,review,290189678,non_debt,-,apache,34.0,Merged
carbondata,432,summary,0,build_debt,under-declared_dependencies,apache,34.0,Closed
calcite,1013,comment,466271735,non_debt,-,apache,28.0,Closed
spark,21476,review,192476723,code_debt,low_quality_code,apache,26.0,Closed
lucene-solr,49,comment,231126560,non_debt,-,apache,23.0,Closed
superset,12626,summary,0,code_debt,low_quality_code,apache,5.0,Merged
storm,1608,review,74004298,non_debt,-,apache,18.0,Closed
airflow,2642,comment,332794100,non_debt,-,apache,1.0,Closed
tvm,2082,comment,437256876,non_debt,-,apache,0.0,Merged
incubator-mxnet,12494,comment,419833188,non_debt,-,apache,0.0,Closed
zeppelin,1613,comment,262817245,non_debt,-,apache,7.0,Closed
incubator-doris,3694,comment,634495845,non_debt,-,apache,8.0,Merged
airflow,2319,summary,0,non_debt,-,apache,568.0,Closed
spark,3246,review,22343430,design_debt,non-optimal_design,apache,85.0,Closed
spark,1276,summary,0,non_debt,-,apache,67.0,Closed
flink,10999,review,374455972,non_debt,-,apache,7.0,Merged
spark,21301,comment,388513984,non_debt,-,apache,2.0,Closed
beam,11020,review,387292177,non_debt,-,apache,6.0,Merged
storm,2597,comment,376861395,non_debt,-,apache,11.0,Merged
zeppelin,1484,comment,251847119,non_debt,-,apache,1.0,Closed
kafka,8846,review,474843042,non_debt,-,apache,,Not Closed or Merged
druid,10464,comment,721179142,non_debt,-,apache,31.0,Merged
jena,151,comment,252431461,design_debt,non-optimal_design,apache,99.0,Merged
pulsar,602,summary,0,non_debt,-,apache,0.0,Merged
flink,6159,review,195443441,code_debt,low_quality_code,apache,2.0,Closed
trafficcontrol,4671,review,418741562,non_debt,-,apache,56.0,Merged
storm,1714,review,80442067,non_debt,-,apache,16.0,Merged
spark,2802,comment,61728290,non_debt,-,apache,64.0,Closed
