project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
beam,11856,comment,696608739,non_debt,-,apache,127,Merged
beam,13282,comment,725210904,non_debt,-,apache,6,Merged
spark,17348,review,107335293,non_debt,-,apache,3,Closed
arrow,2978,review,234370685,non_debt,-,apache,143,Closed
ignite,546,description,0,non_debt,-,apache,19,Closed
flink,1813,comment,229693884,documentation_debt,outdated_documentation,apache,111,Closed
gobblin,2656,review,292076607,documentation_debt,outdated_documentation,apache,11,Closed
kafka,4138,description,0,design_debt,non-optimal_design,apache,0,Closed
couchdb,1842,review,246573811,non_debt,-,apache,15,Merged
airflow,4091,review,228726712,non_debt,-,apache,7,Merged
spark,7881,comment,127100344,non_debt,-,apache,0,Closed
kafka,6162,review,265995291,non_debt,-,apache,147,Closed
airflow,5274,description,0,non_debt,-,apache,1,Merged
spark,9193,review,42587435,code_debt,low_quality_code,apache,5,Closed
arrow,2406,comment,411551607,non_debt,-,apache,0,Closed
calcite,1518,comment,548171400,non_debt,-,apache,16,Closed
trafficserver,3711,description,0,non_debt,-,apache,0,Merged
spark,524,comment,41750424,non_debt,-,apache,11,Closed
spark,19424,review,144111358,non_debt,-,apache,8,Closed
jmeter,237,comment,269805400,non_debt,-,apache,37,Closed
spark,27208,summary,0,non_debt,-,apache,13,Closed
netbeans,2812,review,601675547,non_debt,-,apache,9,Merged
trafficserver,7526,comment,810664610,non_debt,-,apache,0,Merged
trafficserver,2570,comment,332364253,non_debt,-,apache,308,Closed
incubator-pagespeed-ngx,261,comment,16283485,non_debt,-,apache,0,Merged
spark,21734,review,201258595,non_debt,-,apache,49,Closed
flink,15221,comment,810809614,non_debt,-,apache,15,Closed
spark,8864,review,40624641,non_debt,-,apache,17,Closed
incubator-mxnet,5430,description,0,non_debt,-,apache,0,Merged
carbondata,3244,comment,502949896,non_debt,-,apache,20,Closed
zeppelin,3240,review,236241046,non_debt,-,apache,55,Closed
fineract,366,comment,309149263,non_debt,-,apache,15,Merged
incubator-mxnet,3859,comment,261063209,non_debt,-,apache,0,Merged
pulsar,1663,summary,0,non_debt,-,apache,0,Merged
kafka,7389,review,377350027,non_debt,-,apache,143,Merged
calcite,1991,review,454539517,non_debt,-,apache,46,Closed
beam,1230,comment,260433002,code_debt,low_quality_code,apache,29,Closed
spark,27946,review,395206016,non_debt,-,apache,1,Closed
spark,11796,comment,200517197,non_debt,-,apache,18,Closed
storm,1468,summary,0,non_debt,-,apache,867,Closed
druid,4284,comment,303822859,non_debt,-,apache,21,Merged
spark,16220,review,91646897,non_debt,-,apache,4,Closed
beam,2983,comment,300281555,non_debt,-,apache,1,Closed
airflow,7163,comment,659601976,non_debt,-,apache,55,Merged
beam,9730,review,331592994,documentation_debt,outdated_documentation,apache,2,Merged
