project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
hive,2111,review,607667423,documentation_debt,outdated_documentation,apache,25.0,Merged
tvm,726,summary,0,non_debt,-,apache,0.0,Closed
flink,14084,comment,781454473,non_debt,-,apache,,Not Closed or Merged
skywalking,5293,comment,673764279,documentation_debt,low_quality_documentation,apache,3.0,Merged
lucene-solr,1397,comment,612055874,non_debt,-,apache,8.0,Merged
druid,6230,description,0,build_debt,over-declared_dependencies,apache,0.0,Merged
gobblin,541,review,50347098,non_debt,-,apache,68.0,Merged
attic-stratos,192,review,23697450,code_debt,low_quality_code,apache,3.0,Closed
superset,10255,summary,0,non_debt,-,apache,0.0,Merged
spark,15148,comment,259376702,design_debt,non-optimal_design,apache,39.0,Closed
kafka,4049,comment,337747023,non_debt,-,apache,91.0,Closed
phoenix,52,review,26907122,non_debt,-,apache,3055.0,Closed
spark,15806,review,86991593,non_debt,-,apache,2.0,Closed
spark,26303,comment,548469185,non_debt,-,apache,2.0,Closed
spark,19140,description,0,non_debt,-,apache,1.0,Closed
arrow,8343,comment,704824694,non_debt,-,apache,1.0,Closed
zookeeper,224,comment,353191810,non_debt,-,apache,255.0,Closed
trafficserver,2772,description,0,non_debt,-,apache,0.0,Closed
samza,843,review,243703884,non_debt,-,apache,37.0,Closed
geode,3228,summary,0,non_debt,-,apache,2.0,Closed
madlib,142,comment,310788886,non_debt,-,apache,6.0,Closed
geode,2907,summary,0,non_debt,-,apache,1.0,Merged
beam,11162,review,395216164,non_debt,-,apache,1.0,Merged
nifi,4767,review,561227339,code_debt,low_quality_code,apache,13.0,Closed
beam,4266,summary,0,non_debt,-,apache,38.0,Merged
pulsar,43,review,82681951,non_debt,-,apache,13.0,Merged
bookkeeper,1907,comment,456220683,non_debt,-,apache,0.0,Merged
flink,8322,review,292929426,non_debt,-,apache,49.0,Merged
flink,966,comment,126706999,test_debt,flaky_test,apache,13.0,Closed
trafficserver,3840,comment,397724591,non_debt,-,apache,10.0,Merged
skywalking,4987,review,450269014,non_debt,-,apache,7.0,Merged
kafka,2501,comment,277423574,non_debt,-,apache,3.0,Closed
camel-quarkus,225,description,0,non_debt,-,apache,0.0,Merged
arrow,7030,review,416409859,non_debt,-,apache,291.0,Closed
carbondata,2555,comment,408309734,non_debt,-,apache,3.0,Closed
spark,14537,comment,265352177,non_debt,-,apache,120.0,Closed
spark,15231,description,0,non_debt,-,apache,10.0,Closed
tvm,5151,summary,0,non_debt,-,apache,0.0,Merged
ignite,6392,summary,0,design_debt,non-optimal_design,apache,0.0,Merged
avro,158,comment,426640874,non_debt,-,apache,735.0,Merged
brooklyn-server,915,description,0,non_debt,-,apache,9.0,Merged
zeppelin,3186,description,0,non_debt,-,apache,0.0,Closed
spark,15146,summary,0,non_debt,-,apache,2.0,Closed
incubator-mxnet,19772,comment,786476224,non_debt,-,apache,36.0,Merged
hbase,2077,review,458520038,non_debt,-,apache,65.0,Merged
tvm,953,review,171908616,non_debt,-,apache,0.0,Merged
carbondata,2030,comment,370892543,non_debt,-,apache,3.0,Closed
spark,15851,comment,260038511,non_debt,-,apache,2.0,Closed
flink,507,summary,0,non_debt,-,apache,0.0,Closed
spark,22056,description,0,non_debt,-,apache,0.0,Closed
hbase,1482,review,416140357,documentation_debt,low_quality_documentation,apache,,Not Closed or Merged
airflow,5420,summary,0,non_debt,-,apache,14.0,Closed
trafficserver,2525,comment,329823741,non_debt,-,apache,0.0,Closed
flink,1588,comment,180753150,non_debt,-,apache,18.0,Closed
spark,326,comment,39626508,non_debt,-,apache,0.0,Closed
rocketmq,1393,description,0,non_debt,-,apache,641.0,Merged
iceberg,1145,review,465458831,non_debt,-,apache,38.0,Merged
spark,21405,review,191372561,non_debt,-,apache,43.0,Closed
iceberg,416,review,317822579,non_debt,-,apache,1.0,Merged
spark,24807,comment,500879466,design_debt,non-optimal_design,apache,206.0,Closed
spark,24041,comment,471500788,non_debt,-,apache,2.0,Closed
trafficcontrol,3380,review,264532031,non_debt,-,apache,6.0,Merged
skywalking,1256,comment,391530381,non_debt,-,apache,1.0,Merged
incubator-brooklyn,606,comment,94850687,non_debt,-,apache,3.0,Merged
kafka,3219,summary,0,non_debt,-,apache,2.0,Closed
spark,15397,comment,252392495,non_debt,-,apache,5.0,Closed
iceberg,2379,review,609298267,non_debt,-,apache,109.0,Closed
beam,4071,description,0,non_debt,-,apache,29.0,Merged
