project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
spark,29496,comment,679314749,non_debt,-,apache,3.0,Closed
reef,1360,review,132061606,non_debt,-,apache,0.0,Closed
cloudstack,617,comment,124027175,non_debt,-,apache,0.0,Closed
incubator-brooklyn,910,review,41485190,design_debt,non-optimal_design,apache,37.0,Merged
beam,5253,comment,388164781,non_debt,-,apache,10.0,Merged
incubator-doris,2222,review,347693807,non_debt,-,apache,7.0,Closed
spark,9432,comment,154740151,code_debt,complex_code,apache,6.0,Closed
pulsar,7555,summary,0,non_debt,-,apache,876.0,Closed
incubator-mxnet,19602,comment,753847526,non_debt,-,apache,34.0,Merged
arrow,5723,comment,546202890,non_debt,-,apache,18.0,Closed
kafka,2143,review,94173222,test_debt,lack_of_tests,apache,,Not Closed or Merged
airflow,4409,comment,451617211,non_debt,-,apache,6.0,Closed
nifi,4645,summary,0,non_debt,-,apache,0.0,Closed
hawq,1251,comment,306961322,non_debt,-,apache,7.0,Closed
spark,31224,summary,0,non_debt,-,apache,0.0,Closed
accumulo,1759,description,0,non_debt,-,apache,5.0,Merged
spark,24155,comment,475524405,non_debt,-,apache,1.0,Closed
flink,12120,review,424557600,non_debt,-,apache,6.0,Merged
reef,183,comment,102267300,non_debt,-,apache,2.0,Closed
spark,1100,comment,46265829,non_debt,-,apache,1.0,Closed
cloudstack,3965,comment,640322672,non_debt,-,apache,87.0,Merged
spark,21018,review,183903195,non_debt,-,apache,15.0,Closed
incubator-pinot,3153,review,216405500,non_debt,-,apache,6.0,Merged
hive,345,review,189552180,non_debt,-,apache,775.0,Closed
carbondata,3787,review,486246357,non_debt,-,apache,97.0,Closed
flink,11725,review,425731246,non_debt,-,apache,34.0,Merged
thrift,716,summary,0,non_debt,-,apache,0.0,Closed
kafka,5492,comment,416127274,non_debt,-,apache,22.0,Closed
phoenix,153,review,58469369,non_debt,-,apache,176.0,Closed
incubator-dolphinscheduler,5104,comment,803699297,non_debt,-,apache,3.0,Merged
apisix,4,review,281085850,non_debt,-,apache,0.0,Merged
ignite,6420,review,273863106,design_debt,non-optimal_design,apache,4.0,Closed
spark,3976,review,23888565,non_debt,-,apache,24.0,Closed
beam,3852,review,139262810,non_debt,-,apache,8.0,Closed
kafka,9318,review,495932581,design_debt,non-optimal_design,apache,56.0,Merged
hawq,679,review,64878972,non_debt,-,apache,10.0,Closed
beam,8826,review,293177180,non_debt,-,apache,7.0,Merged
spark,26206,comment,545540968,non_debt,-,apache,124.0,Closed
samza,1007,summary,0,non_debt,-,apache,0.0,Merged
shardingsphere,8075,summary,0,non_debt,-,apache,0.0,Merged
spark,7753,description,0,non_debt,-,apache,322.0,Closed
druid,6215,review,212155874,non_debt,-,apache,26.0,Merged
activemq-artemis,1867,comment,367475804,non_debt,-,apache,8.0,Closed
carbondata,2814,comment,483209226,non_debt,-,apache,182.0,Closed
hadoop,1001,review,296306101,non_debt,-,apache,10.0,Closed
rocketmq,511,summary,0,non_debt,-,apache,5.0,Merged
incubator-pagespeed-ngx,170,description,0,non_debt,-,apache,0.0,Closed
incubator-mxnet,5518,summary,0,non_debt,-,apache,0.0,Merged
beam,2512,review,111508679,non_debt,-,apache,2.0,Closed
flink,4473,comment,327681764,non_debt,-,apache,34.0,Closed
kafka,5630,comment,421338046,non_debt,-,apache,8.0,Merged
tvm,1251,review,195164394,non_debt,-,apache,14.0,Merged
flink,2642,comment,254715930,non_debt,-,apache,2.0,Closed
spark,15172,review,83513326,code_debt,low_quality_code,apache,51.0,Closed
spark,20640,review,169556816,non_debt,-,apache,596.0,Closed
superset,2138,comment,278523515,non_debt,-,apache,0.0,Merged
spark,6551,review,31416746,non_debt,-,apache,16.0,Closed
geode,4765,review,387347011,non_debt,-,apache,0.0,Merged
spark,13163,review,63943470,non_debt,-,apache,2.0,Closed
zeppelin,2323,comment,301308202,non_debt,-,apache,12.0,Closed
trafficserver,6721,review,418591026,non_debt,-,apache,4.0,Merged
fluo,541,description,0,non_debt,-,apache,0.0,Merged
flink,5448,comment,396135754,non_debt,-,apache,145.0,Closed
flink,11794,comment,619004787,code_debt,low_quality_code,apache,4.0,Closed
