project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
activemq-artemis,3470,review,600726761,non_debt,-,apache,42.0,Closed
fluo,1001,comment,358024831,non_debt,-,apache,14.0,Closed
camel,1084,summary,0,non_debt,-,apache,3.0,Closed
spark,22857,comment,434800043,non_debt,-,apache,4.0,Closed
beam,11244,comment,610407671,non_debt,-,apache,11.0,Merged
hbase,1828,summary,0,non_debt,-,apache,3.0,Closed
kafka,4841,comment,382894525,non_debt,-,apache,18.0,Merged
iceberg,830,review,429030345,non_debt,-,apache,101.0,Merged
thrift,988,review,59993662,non_debt,-,apache,7.0,Closed
spark,16280,review,92527834,requirement_debt,requirement_partially_implemented,apache,0.0,Closed
flink,13135,review,475413540,code_debt,complex_code,apache,14.0,Closed
trafficcontrol,250,review,99355200,non_debt,-,apache,0.0,Closed
spark,12299,comment,215675192,non_debt,-,apache,17.0,Closed
phoenix,671,review,363576854,non_debt,-,apache,59.0,Closed
hawq,929,review,80166393,non_debt,-,apache,3.0,Closed
drill,1666,review,261613484,non_debt,-,apache,14.0,Closed
hudi,1149,comment,657946414,non_debt,-,apache,216.0,Merged
skywalking,2935,review,296469085,non_debt,-,apache,7.0,Merged
hudi,625,comment,480006882,non_debt,-,apache,8.0,Closed
zeppelin,1929,comment,276875597,non_debt,-,apache,13.0,Closed
spark,31766,review,592084726,non_debt,-,apache,4.0,Closed
druid,6430,review,267088298,non_debt,-,apache,200.0,Merged
flink,10388,comment,561631987,test_debt,lack_of_tests,apache,2.0,Closed
spark,11356,comment,188613807,non_debt,-,apache,0.0,Closed
carbondata,3293,comment,503188255,non_debt,-,apache,2.0,Closed
drill,1799,review,289393173,non_debt,-,apache,9.0,Merged
streams,5,summary,0,non_debt,-,apache,0.0,Closed
geode,4189,comment,544634796,test_debt,flaky_test,apache,0.0,Merged
incubator-hop,136,summary,0,non_debt,-,apache,0.0,Merged
carbondata,310,review,94093632,non_debt,-,apache,49.0,Closed
spark,23208,comment,448728287,non_debt,-,apache,43.0,Closed
arrow,9017,comment,751325986,non_debt,-,apache,1.0,Closed
spark,29082,review,460624604,non_debt,-,apache,247.0,Closed
beam,13435,comment,747291549,code_debt,dead_code,apache,39.0,Merged
spark,27249,review,367778667,non_debt,-,apache,3.0,Closed
incubator-mxnet,19892,description,0,non_debt,-,apache,2.0,Closed
spark,11300,comment,187079024,non_debt,-,apache,0.0,Closed
spark,8744,review,39581040,code_debt,dead_code,apache,165.0,Closed
airflow,3127,comment,374799488,non_debt,-,apache,5.0,Closed
superset,7751,description,0,non_debt,-,apache,127.0,Closed
cloudstack,1446,comment,198795359,non_debt,-,apache,1447.0,Closed
spark,4525,review,24634640,code_debt,low_quality_code,apache,19.0,Closed
ignite,5506,description,0,non_debt,-,apache,,Not Closed or Merged
flink,4369,comment,317411393,non_debt,-,apache,91.0,Closed
incubator-mxnet,11076,description,0,design_debt,non-optimal_design,apache,1.0,Merged
spark,25178,review,305176094,non_debt,-,apache,6.0,Closed
spark,1313,comment,49215361,non_debt,-,apache,30.0,Closed
carbondata,1634,comment,350923807,non_debt,-,apache,3.0,Closed
hadoop,840,comment,499279608,design_debt,non-optimal_design,apache,6.0,Closed
arrow,3576,summary,0,non_debt,-,apache,131.0,Closed
flink,10767,summary,0,non_debt,-,apache,1.0,Merged
spark,13078,summary,0,documentation_debt,low_quality_documentation,apache,3.0,Closed
beam,3618,comment,317188356,non_debt,-,apache,17.0,Closed
arrow,7430,comment,644410813,non_debt,-,apache,2.0,Closed
spark,22074,comment,412227375,non_debt,-,apache,0.0,Closed
kafka,5797,review,224996320,non_debt,-,apache,0.0,Merged
flink,3502,comment,285672241,non_debt,-,apache,147.0,Closed
rocketmq,63,comment,280247176,non_debt,-,apache,40.0,Closed
kylin,961,review,352444230,code_debt,low_quality_code,apache,9.0,Merged
flink,5224,review,160946952,non_debt,-,apache,9.0,Closed
spark,9297,review,46203981,design_debt,non-optimal_design,apache,29.0,Closed
pulsar,5767,review,352337822,non_debt,-,apache,18.0,Merged
spark,28841,review,463960973,test_debt,lack_of_tests,apache,155.0,Closed
spark,16944,review,103047268,code_debt,low_quality_code,apache,21.0,Closed
