project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
couchdb,3127,review,485072389,non_debt,-,apache,11.0,Merged
skywalking,845,comment,376875153,non_debt,-,apache,43.0,Merged
spark,19041,review,163041732,code_debt,low_quality_code,apache,532.0,Closed
kafka,4206,comment,344148911,non_debt,-,apache,8.0,Closed
spark,18301,review,122376556,non_debt,-,apache,15.0,Closed
spark,21200,review,185268813,non_debt,-,apache,3.0,Closed
carbondata,1524,comment,345426984,non_debt,-,apache,0.0,Closed
spark,7186,review,36114225,non_debt,-,apache,33.0,Closed
hbase,426,review,310130785,non_debt,-,apache,4.0,Merged
kafka,6538,review,274196345,non_debt,-,apache,6.0,Merged
samza,430,comment,367865351,non_debt,-,apache,0.0,Closed
madlib,389,comment,491443083,non_debt,-,apache,3.0,Closed
arrow,467,review,109291184,code_debt,complex_code,apache,68.0,Closed
trafodion,1475,comment,372915337,non_debt,-,apache,1.0,Merged
flink,9057,review,302544895,non_debt,-,apache,1.0,Closed
spark,19884,comment,350871930,non_debt,-,apache,16.0,Closed
ambari,39,comment,304184352,non_debt,-,apache,433.0,Closed
incubator-pinot,2062,review,148907373,non_debt,-,apache,0.0,Merged
arrow,898,review,130206222,code_debt,low_quality_code,apache,11.0,Closed
kafka,557,comment,185440297,non_debt,-,apache,403.0,Closed
superset,12873,review,568157907,non_debt,-,apache,6.0,Merged
drill,1953,review,373533767,non_debt,-,apache,22.0,Merged
skywalking,4987,comment,652475825,code_debt,slow_algorithm,apache,7.0,Merged
storm,1480,comment,226404728,design_debt,non-optimal_design,apache,81.0,Closed
pulsar,43,review,82489542,non_debt,-,apache,13.0,Merged
couchdb,1605,review,222812034,non_debt,-,apache,76.0,Closed
flink,13354,summary,0,non_debt,-,apache,1.0,Closed
incubator-heron,2761,review,172425361,non_debt,-,apache,6.0,Merged
tvm,1181,review,194825932,non_debt,-,apache,16.0,Merged
tvm,4934,review,383560367,non_debt,-,apache,0.0,Merged
druid,2144,comment,166701946,non_debt,-,apache,0.0,Merged
reef,1054,review,68419655,code_debt,duplicated_code,apache,55.0,Closed
spark,18748,review,139141803,non_debt,-,apache,73.0,Closed
spark,28163,description,0,code_debt,slow_algorithm,apache,0.0,Closed
kafka,9720,review,540486098,non_debt,-,apache,47.0,Merged
beam,1808,comment,275576811,non_debt,-,apache,21.0,Closed
daffodil,291,review,348540375,code_debt,low_quality_code,apache,20.0,Merged
cloudstack,732,comment,134135278,non_debt,-,apache,8.0,Closed
spark,14690,review,82707709,non_debt,-,apache,58.0,Closed
spark,2432,review,18315435,non_debt,-,apache,16.0,Closed
spark,26656,review,359262166,non_debt,-,apache,31.0,Closed
spark,21442,comment,405148846,non_debt,-,apache,49.0,Closed
incubator-mxnet,14783,comment,492901200,non_debt,-,apache,21.0,Merged
flink,4213,comment,312696319,non_debt,-,apache,5.0,Closed
spark,17530,comment,291961397,non_debt,-,apache,122.0,Closed
kafka,6020,comment,447558662,non_debt,-,apache,24.0,Closed
openwhisk,1438,comment,256636239,non_debt,-,apache,1.0,Merged
druid,2225,description,0,non_debt,-,apache,0.0,Closed
spark,27267,review,369526132,non_debt,-,apache,5.0,Closed
spark,14788,comment,256916341,non_debt,-,apache,190.0,Closed
nifi-minifi-cpp,791,review,435319933,non_debt,-,apache,40.0,Closed
pulsar,5043,comment,546989952,non_debt,-,apache,66.0,Merged
spark,25919,review,338633807,non_debt,-,apache,105.0,Closed
zeppelin,1843,comment,270552773,non_debt,-,apache,0.0,Closed
jena,51,comment,91499263,non_debt,-,apache,20.0,Closed
thrift,1050,summary,0,non_debt,-,apache,2.0,Closed
flink,11944,review,417785164,non_debt,-,apache,0.0,Merged
cloudstack,1224,comment,164271374,design_debt,non-optimal_design,apache,39.0,Closed
beam,1100,description,0,non_debt,-,apache,4.0,Merged
spark,13300,comment,222043096,non_debt,-,apache,245.0,Closed
druid,3399,comment,252780216,non_debt,-,apache,45.0,Merged
flink,839,comment,112161893,non_debt,-,apache,0.0,Closed
thrift,1401,comment,349099421,non_debt,-,apache,165.0,Merged
