project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
spark,25214,comment,559282566,non_debt,-,apache,129.0,Closed
beam,3572,summary,0,non_debt,-,apache,28.0,Closed
iceberg,2218,comment,774379247,non_debt,-,apache,0.0,Merged
ignite,1914,description,0,non_debt,-,apache,4.0,Closed
helix,642,review,359655490,non_debt,-,apache,37.0,Merged
kafka,241,review,40615287,documentation_debt,low_quality_documentation,apache,18.0,Closed
cloudstack,2118,review,117468112,non_debt,-,apache,66.0,Merged
dubbo,3162,review,245860102,code_debt,low_quality_code,apache,0.0,Merged
carbondata,1919,review,165807745,non_debt,-,apache,0.0,Closed
spark,1612,description,0,non_debt,-,apache,127.0,Closed
airflow,2622,comment,331186798,non_debt,-,apache,3.0,Closed
nifi-minifi-cpp,835,review,455554004,non_debt,-,apache,26.0,Closed
airflow,11194,summary,0,non_debt,-,apache,0.0,Merged
flink,213,comment,63619839,non_debt,-,apache,0.0,Closed
beam,3397,comment,309600706,non_debt,-,apache,0.0,Merged
activemq-artemis,2783,comment,522017246,non_debt,-,apache,16.0,Closed
hbase,2138,review,460302572,non_debt,-,apache,3.0,Closed
airflow,3592,comment,404091019,non_debt,-,apache,40.0,Closed
apisix,2177,review,518045336,non_debt,-,apache,72.0,Merged
beam,13592,comment,749735258,code_debt,low_quality_code,apache,3.0,Merged
hbase,1280,review,395122159,non_debt,-,apache,10.0,Merged
geode-native,56,description,0,code_debt,duplicated_code,apache,0.0,Merged
arrow,7421,description,0,non_debt,-,apache,0.0,Closed
arrow,4397,comment,504091482,non_debt,-,apache,26.0,Closed
zeppelin,3045,comment,401314522,non_debt,-,apache,5.0,Closed
parquet-mr,51,review,17205549,non_debt,-,apache,4.0,Closed
trafodion,24,comment,121346636,non_debt,-,apache,3.0,Merged
airflow,5027,comment,479026532,non_debt,-,apache,0.0,Merged
nifi,4738,review,547946268,non_debt,-,apache,29.0,Closed
spark,3543,review,21571141,non_debt,-,apache,275.0,Closed
storm,1783,comment,263910453,documentation_debt,outdated_documentation,apache,28.0,Closed
tvm,2232,review,244103695,non_debt,-,apache,28.0,Merged
beam,2369,comment,290527661,non_debt,-,apache,0.0,Closed
spark,5232,comment,88369109,non_debt,-,apache,5.0,Closed
spark,15627,review,85951050,code_debt,low_quality_code,apache,9.0,Closed
qpid-dispatch,624,description,0,non_debt,-,apache,25.0,Closed
beam,7462,comment,453257346,non_debt,-,apache,14.0,Merged
