project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
beam,2753,comment,299529347,non_debt,-,apache,11.0,Closed
incubator-weex,370,summary,0,non_debt,-,apache,0.0,Merged
kafka,4213,review,151000351,non_debt,-,apache,7.0,Closed
cloudstack,1542,comment,240173519,non_debt,-,apache,194.0,Merged
trafficserver,6609,review,419565115,code_debt,low_quality_code,apache,448.0,Merged
tvm,1845,summary,0,non_debt,-,apache,4.0,Merged
beam,9358,review,324347562,non_debt,-,apache,95.0,Closed
beam,7237,comment,447180932,design_debt,non-optimal_design,apache,49.0,Closed
hbase,1476,comment,612198215,non_debt,-,apache,0.0,Closed
druid,3148,review,73070206,non_debt,-,apache,77.0,Merged
incubator-pinot,5910,review,479596102,non_debt,-,apache,9.0,Merged
incubator-mxnet,10536,review,189708470,non_debt,-,apache,80.0,Closed
spark,17008,description,0,non_debt,-,apache,0.0,Closed
arrow,4473,comment,505133078,non_debt,-,apache,23.0,Closed
activemq,422,summary,0,non_debt,-,apache,0.0,Merged
flink,10753,description,0,code_debt,low_quality_code,apache,0.0,Closed
incubator-mxnet,14173,comment,476056958,non_debt,-,apache,94.0,Merged
openwhisk,1757,review,97678195,non_debt,-,apache,0.0,Closed
lucene-solr,428,review,207725540,non_debt,-,apache,5.0,Closed
kafka,2632,description,0,non_debt,-,apache,1.0,Closed
parquet-mr,411,comment,327307548,non_debt,-,apache,361.0,Closed
camel,1938,comment,387427803,non_debt,-,apache,457.0,Closed
trafficserver,1753,comment,298794712,non_debt,-,apache,183.0,Closed
airflow,2587,review,137921283,non_debt,-,apache,21.0,Closed
ozone,633,comment,594843813,non_debt,-,apache,0.0,Merged
beam,271,review,61813319,non_debt,-,apache,34.0,Merged
kafka,8003,review,375450650,non_debt,-,apache,14.0,Closed
incubator-doris,1642,review,313838992,non_debt,-,apache,1.0,Merged
apisix,3481,description,0,non_debt,-,apache,0.0,Merged
netbeans,172,comment,338477074,non_debt,-,apache,0.0,Closed
spark,18000,review,116950919,non_debt,-,apache,2.0,Closed
accumulo,221,description,0,code_debt,low_quality_code,apache,4.0,Merged
hadoop,650,comment,523933848,non_debt,-,apache,,Not Closed or Merged
pulsar,4309,summary,0,non_debt,-,apache,0.0,Merged
