project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
lucene-solr,900,description,0,non_debt,-,apache,0.0,Closed
spark,26397,review,343143873,non_debt,-,apache,6.0,Closed
pulsar,3912,review,269441199,non_debt,-,apache,1.0,Merged
spark,16630,review,100701441,non_debt,-,apache,190.0,Closed
gobblin,88,comment,93015026,non_debt,-,apache,0.0,Merged
lucene-solr,1303,review,387662567,code_debt,complex_code,apache,3.0,Merged
spark,2350,review,17861794,non_debt,-,apache,12.0,Closed
tajo,643,comment,124004304,non_debt,-,apache,0.0,Closed
kafka,712,comment,169440932,non_debt,-,apache,15.0,Closed
systemds,555,comment,311491581,non_debt,-,apache,3.0,Closed
arrow,4542,review,293670228,code_debt,slow_algorithm,apache,11.0,Closed
trafficserver,3010,description,0,non_debt,-,apache,0.0,Merged
drill,159,review,39804781,test_debt,lack_of_tests,apache,16.0,Closed
spark,23230,comment,444455224,non_debt,-,apache,0.0,Closed
drill,1683,review,264045846,non_debt,-,apache,4.0,Closed
tvm,6536,summary,0,non_debt,-,apache,0.0,Merged
guacamole-client,449,summary,0,non_debt,-,apache,0.0,Closed
incubator-doris,1931,review,332392011,non_debt,-,apache,9.0,Merged
drill,157,review,39443333,non_debt,-,apache,143.0,Closed
kafka,5379,review,204563539,code_debt,low_quality_code,apache,19.0,Merged
cloudstack,1412,comment,183277819,non_debt,-,apache,104.0,Closed
storm,132,comment,45357623,non_debt,-,apache,3.0,Merged
carbondata,3330,comment,512331407,non_debt,-,apache,67.0,Closed
iceberg,1587,review,520836248,non_debt,-,apache,42.0,Merged
tvm,7518,review,602446660,non_debt,-,apache,133.0,Merged
ozone,1601,comment,744378432,non_debt,-,apache,25.0,Merged
tomee,310,description,0,non_debt,-,apache,0.0,Merged
incubator-mxnet,8340,comment,337756930,non_debt,-,apache,9.0,Merged
beam,372,review,64155576,non_debt,-,apache,52.0,Closed
griffin,520,review,314097712,non_debt,-,apache,5.0,Closed
beam,9677,comment,569907506,non_debt,-,apache,103.0,Merged
tvm,1371,review,199972342,non_debt,-,apache,2.0,Merged
spark,9399,review,43590281,documentation_debt,outdated_documentation,apache,1.0,Closed
cloudstack,2734,comment,404056575,non_debt,-,apache,19.0,Merged
brooklyn-server,967,review,194659942,non_debt,-,apache,27.0,Merged
hadoop,200,review,107028894,non_debt,-,apache,361.0,Closed
ignite,5568,description,0,non_debt,-,apache,8.0,Closed
superset,12022,comment,749194174,non_debt,-,apache,25.0,Merged
nifi,2588,review,194380548,non_debt,-,apache,75.0,Closed
cloudstack,4182,comment,654655086,non_debt,-,apache,375.0,Closed
hive,935,description,0,non_debt,-,apache,0.0,Closed
netbeans,572,summary,0,non_debt,-,apache,76.0,Closed
flink,9363,comment,519560926,non_debt,-,apache,3.0,Merged
beam,6416,review,223210021,non_debt,-,apache,19.0,Merged
nutch,484,comment,555061506,test_debt,lack_of_tests,apache,15.0,Closed
beam,548,summary,0,non_debt,-,apache,0.0,Closed
spark,15076,comment,247138433,non_debt,-,apache,1.0,Closed
spark,853,comment,43980689,non_debt,-,apache,2.0,Closed
kafka,2987,comment,299715337,non_debt,-,apache,1.0,Closed
apisix,2089,summary,0,non_debt,-,apache,3.0,Merged
spark,8267,comment,132333980,non_debt,-,apache,3.0,Closed
spark,16138,comment,274600744,non_debt,-,apache,64.0,Closed
ozone,1885,review,604637536,non_debt,-,apache,61.0,Closed
geode,3112,description,0,non_debt,-,apache,1.0,Merged
bigtop,188,review,108095450,non_debt,-,apache,5.0,Closed
spark,20793,comment,372094829,non_debt,-,apache,378.0,Closed
ignite,229,description,0,non_debt,-,apache,5.0,Closed
incubator-mxnet,4911,comment,278487688,non_debt,-,apache,17.0,Merged
drill,283,review,48051385,non_debt,-,apache,26.0,Closed
accumulo,1048,comment,475372461,non_debt,-,apache,4.0,Merged
hive,1716,review,532486047,non_debt,-,apache,4.0,Closed
echarts,1813,description,0,non_debt,-,apache,1727.0,Closed
cloudstack,4430,comment,718225326,non_debt,-,apache,7.0,Merged
tajo,1052,review,154543606,non_debt,-,apache,1.0,Closed
drill,520,review,106658488,code_debt,low_quality_code,apache,293.0,Closed
