project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
nifi,24,review,24779501,non_debt,-,apache,22,Closed
reef,311,comment,124298703,non_debt,-,apache,7,Closed
trafodion,1347,comment,351943682,non_debt,-,apache,5,Merged
spark,10744,review,50049377,non_debt,-,apache,6,Closed
tinkerpop,616,comment,304925239,non_debt,-,apache,4,Merged
spark,8791,comment,142457862,non_debt,-,apache,6,Closed
airflow,7119,summary,0,non_debt,-,apache,98,Closed
pulsar,8761,comment,737106073,non_debt,-,apache,1,Merged
beam,1731,comment,270465630,non_debt,-,apache,0,Closed
tvm,4560,description,0,non_debt,-,apache,0,Merged
accumulo,1132,comment,488354749,non_debt,-,apache,6,Merged
incubator-mxnet,3811,comment,260932873,non_debt,-,apache,17,Closed
servicecomb-java-chassis,652,summary,0,non_debt,-,apache,2,Closed
beam,13983,comment,779459205,non_debt,-,apache,4,Merged
incubator-pinot,6418,review,556011781,non_debt,-,apache,15,Merged
brooklyn-server,842,review,141037439,non_debt,-,apache,4,Merged
spark,16772,comment,276819250,non_debt,-,apache,22,Closed
apisix,2776,description,0,non_debt,-,apache,0,Merged
beam,9254,description,0,non_debt,-,apache,0,Merged
spark,16892,comment,280117833,documentation_debt,low_quality_documentation,apache,13,Closed
reef,107,comment,78608631,non_debt,-,apache,3,Closed
arrow,5689,summary,0,non_debt,-,apache,1,Closed
lucene-solr,382,summary,0,non_debt,-,apache,4,Closed
fluo,514,description,0,non_debt,-,apache,0,Merged
superset,1180,comment,249099337,non_debt,-,apache,0,Merged
gobblin,2863,review,366518825,non_debt,-,apache,4,Closed
spark,861,comment,44154923,non_debt,-,apache,2,Closed
carbondata,2296,description,0,non_debt,-,apache,0,Closed
spark,31436,comment,772256896,non_debt,-,apache,0,Closed
cxf,100,comment,160921994,non_debt,-,apache,0,Closed
incubator-doris,2431,review,357906474,non_debt,-,apache,6,Merged
storm,2790,comment,412260769,non_debt,-,apache,3,Merged
airflow,13728,comment,761947640,defect_debt,uncorrected_known_defects,apache,1,Merged
systemds,740,review,172401453,code_debt,low_quality_code,apache,3,Closed
incubator-mxnet,8793,comment,346685420,non_debt,-,apache,0,Closed
spark,15301,review,81286160,non_debt,-,apache,0,Closed
beam,8248,description,0,non_debt,-,apache,0,Merged
spark,15951,review,89019196,non_debt,-,apache,2,Closed
couchdb,3172,description,0,non_debt,-,apache,0,Merged
spark,20923,comment,383571843,architecture_debt,violation_of_modularity,apache,26,Closed
spark,19177,comment,328358846,non_debt,-,apache,0,Closed
trafficserver,4470,comment,432435286,non_debt,-,apache,0,Merged
kafka,8680,review,434445428,non_debt,-,apache,25,Merged
