project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
openwhisk,2361,comment,309427426,non_debt,-,apache,40,Closed
couchdb,2101,review,314395651,non_debt,-,apache,8,Merged
cloudstack,1604,comment,262719310,non_debt,-,apache,557,Closed
drill,2045,summary,0,non_debt,-,apache,17,Closed
shardingsphere,5020,review,400787874,non_debt,-,apache,2,Merged
incubator-mxnet,15381,review,298887765,non_debt,-,apache,48,Closed
incubator-mxnet,16448,comment,541376829,non_debt,-,apache,1,Merged
incubator-mxnet,10074,review,173891556,non_debt,-,apache,3,Merged
flink,14003,review,532046446,non_debt,-,apache,23,Closed
cloudstack,1519,comment,215347296,test_debt,lack_of_tests,apache,233,Closed
spark,7031,comment,116213031,non_debt,-,apache,4,Closed
druid,2231,comment,173443345,design_debt,non-optimal_design,apache,49,Merged
ignite,1836,description,0,non_debt,-,apache,0,Closed
arrow,9356,review,580411319,code_debt,complex_code,apache,55,Closed
